pat_id;isik;koht;muu;deprel;phrase_case;pattern;verb_word;verb_compound;phrase_nr;adp;inf_verb
286;vahel;mitte kunagi;pole kindel;obl;abl;kuulama kellelt/millelt;kuulama;;1;;
287;mitte kunagi;alati;mitte kunagi;obl;abl;kutsuma tagasi kellelt/millelt;kutsuma;tagasi;1;;
288;mitte kunagi;vahel;muu;obl;abl;siduma kellelt/millelt;siduma;;1;;
289;mitte kunagi;alati;pole kindel;obl;abl;kutsuma kellelt/millelt;kutsuma;;1;;
290;mitte kunagi;alati;muu;obl;abl;tuvastama kellelt/millelt;tuvastama;;1;;
291;mitte kunagi;mitte kunagi;muu;obl;abl;taluma kellelt/millelt;taluma;;1;;
292;mitte kunagi;alati;mitte kunagi;obl;abl;märkama kellelt/millelt;märkama;;1;;
293;mitte kunagi;vahel;muu;obl;abl;täiendama kellelt/millelt;täiendama;;1;;
294;mitte kunagi;vahel;muu;obl;abl;kummitama kellelt/millelt;kummitama;;1;;
295;mitte kunagi;mitte kunagi;muu;obl;abl;märkima kellelt/millelt;märkima;;1;;
296;mitte kunagi;alati;vaieldav märgendus;obl;abl;pikenema kellelt/millelt;pikenema;;1;;
297;mitte kunagi;alati;mitte kunagi;obl;abl;tõmbama maha kellelt/millelt;tõmbama;maha;1;;
298;mitte kunagi;vahel;muu;obl;abl;kujutama kellelt/millelt;kujutama;;1;;
299;mitte kunagi;alati;muu;obl;abl;tassima kellelt/millelt;tassima;;1;;
300;mitte kunagi;alati;mitte kunagi;obl;abl;kukkuma ära kellelt/millelt;kukkuma;ära;1;;
301;mitte kunagi;alati;muu;obl;abl;kukkuma välja kellelt/millelt;kukkuma;välja;1;;
302;mitte kunagi;mitte kunagi;muu;obl;abl;tõdema kellelt/millelt;tõdema;;1;;
303;mitte kunagi;alati;mitte kunagi;obl;abl;kukutama kellelt/millelt;kukutama;;1;;
304;mitte kunagi;mitte kunagi;muu;obl;abl;takistama kellelt/millelt;takistama;;1;;
305;mitte kunagi;alati;mitte kunagi;obl;abl;kukkuma maha kellelt/millelt;kukkuma;maha;1;;
306;vahel;vahel;pole kindel;obl;abl;laekuma kokku kellelt/millelt;laekuma;kokku;1;;
307;mitte kunagi;alati;muu;obl;abl;tulema ette kellelt/millelt;tulema;ette;1;;
308;mitte kunagi;mitte kunagi;muu;obl;abl;lahendama kellelt/millelt;lahendama;;1;;
309;mitte kunagi;alati;mitte kunagi;obl;abl;tulema alla kellelt/millelt;tulema;alla;1;;
310;mitte kunagi;mitte kunagi;muu;obl;abl;määrama kellelt/millelt;määrama;;1;;
311;alati;mitte kunagi;mitte kunagi;obl;abl;laenama kokku kellelt/millelt;laenama;kokku;1;;
312;mitte kunagi;mitte kunagi;muu;obl;abl;küündima kellelt/millelt;küündima;;1;;
313;vahel;vahel;mitte kunagi;obl;abl;tulema kokku kellelt/millelt;tulema;kokku;1;;
314;alati;mitte kunagi;mitte kunagi;obl;abl;küsima järele kellelt/millelt;küsima;järele;1;;
315;mitte kunagi;alati;mitte kunagi;obl;abl;tulema läbi kellelt/millelt;tulema;läbi;1;;
316;alati;mitte kunagi;mitte kunagi;obl;abl;küsima üle kellelt/millelt;küsima;üle;1;;
317;mitte kunagi;mitte kunagi;muu;obl;abl;küsitama kellelt/millelt;küsitama;;1;;
318;mitte kunagi;alati;mitte kunagi;obl;abl;tulema lahti kellelt/millelt;tulema;lahti;1;;
319;alati;mitte kunagi;mitte kunagi;obl;abl;küsima tagasi kellelt/millelt;küsima;tagasi;1;;
320;alati;mitte kunagi;pole kindel;obl;abl;küsima vastu kellelt/millelt;küsima;vastu;1;;
321;mitte kunagi;alati;muu;obl;abl;laadima kellelt/millelt;laadima;;1;;
322;mitte kunagi;alati;muu;obl;abl;kukkuma alla kellelt/millelt;kukkuma;alla;1;;
323;mitte kunagi;mitte kunagi;muu;obl;abl;kulutama kellelt/millelt;kulutama;;1;;
324;mitte kunagi;mitte kunagi;muu;obl;abl;taipama kellelt/millelt;taipama;;1;;
325;alati;mitte kunagi;pole kindel;obl;abl;mõistma kokku kellelt/millelt;mõistma;kokku;1;;
326;alati;mitte kunagi;pole kindel;obl;abl;mõistma kokku kellelt/millelt;mõistma;kokku;1;;
327;mitte kunagi;mitte kunagi;muu;obl;abl;kujundama kellelt/millelt;kujundama;;1;;
328;mitte kunagi;alati;vaieldav märgendus;obl;abl;tõmbama eemale kellelt/millelt;tõmbama;eemale;1;;
329;mitte kunagi;mitte kunagi;muu;obl;abl;kujunema kellelt/millelt;kujunema;;1;;
330;mitte kunagi;alati;muu;obl;abl;tõmbuma tagasi kellelt/millelt;tõmbuma;tagasi;1;;
331;mitte kunagi;mitte kunagi;muu;obl;abl;piisama kellelt/millelt;piisama;;1;;
332;mitte kunagi;mitte kunagi;muu;obl;abl;mõjutama kellelt/millelt;mõjutama;;1;;
333;mitte kunagi;alati;mitte kunagi;obl;abl;kraapima maha kellelt/millelt;kraapima;maha;1;;
334;mitte kunagi;alati;muu;obl;abl;tõrjuma kellelt/millelt;tõrjuma;;1;;
335;vahel;vahel;mitte kunagi;obl;abl;krabama kellelt/millelt;krabama;;1;;
336;mitte kunagi;mitte kunagi;mitte kunagi;obl;abl;tõotama kellelt/millelt;tõotama;;1;;
337;alati;mitte kunagi;mitte kunagi;obl;abl;tahtma tagasi kellelt/millelt;tahtma;tagasi;1;;
338;mitte kunagi;mitte kunagi;muu;obl;abl;mõjuma kellelt/millelt;mõjuma;;1;;
339;mitte kunagi;alati;mitte kunagi;obl;abl;tõmbama tagasi kellelt/millelt;tõmbama;tagasi;1;;
340;mitte kunagi;mitte kunagi;muu;obl;abl;täitma kellelt/millelt;täitma;;1;;
341;mitte kunagi;alati;mitte kunagi;obl;abl;päästma kellelt/millelt;päästma;;1;;
342;vahel;vahel;muu;obl;abl;tõmbama ära kellelt/millelt;tõmbama;ära;1;;
343;mitte kunagi;alati;mitte kunagi;obl;abl;tõmbama välja kellelt/millelt;tõmbama;välja;1;;
344;mitte kunagi;mitte kunagi;muu;obl;abl;kritiseerima kellelt/millelt;kritiseerima;;1;;
345;mitte kunagi;mitte kunagi;muu;obl;abl;kujutama ette kellelt/millelt;kujutama;ette;1;;
346;mitte kunagi;vahel;muu;obl;abl;kuluma kellelt/millelt;kuluma;;1;;
347;mitte kunagi;alati;mitte kunagi;obl;abl;pääsema lahti kellelt/millelt;pääsema;lahti;1;;
348;mitte kunagi;vahel;muu;obl;abl;tänama kellelt/millelt;tänama;;1;;
349;mitte kunagi;alati;mitte kunagi;obl;abl;pääsema läbi kellelt/millelt;pääsema;läbi;1;;
350;mitte kunagi;mitte kunagi;muu;obl;abl;pikendama kellelt/millelt;pikendama;;1;;
351;mitte kunagi;alati;muu;obl;abl;kumama kellelt/millelt;kumama;;1;;
352;mitte kunagi;alati;mitte kunagi;obl;abl;võtma peale kellelt/millelt;võtma;peale;1;;
353;mitte kunagi;mitte kunagi;muu;obl;abl;maksma tagasi kellelt/millelt;maksma;tagasi;1;;
354;mitte kunagi;mitte kunagi;muu;obl;abl;võrdlema kellelt/millelt;võrdlema;;1;;
355;mitte kunagi;mitte kunagi;muu;obl;abl;alanema kellelt/millelt;alanema;;1;;
356;mitte kunagi;mitte kunagi;muu;obl;abl;alandama kellelt/millelt;alandama;;1;;
357;mitte kunagi;mitte kunagi;muu;obl;abl;haakuma kellelt/millelt;haakuma;;1;;
358;mitte kunagi;mitte kunagi;muu;obl;abl;ebaõnnestuma kellelt/millelt;ebaõnnestuma;;1;;
359;mitte kunagi;mitte kunagi;muu;obl;abl;olema tarvis kellelt/millelt;olema;tarvis;1;;
360;mitte kunagi;alati;mitte kunagi;obl;abl;saabuma tagasi kellelt/millelt;saabuma;tagasi;1;;
361;mitte kunagi;mitte kunagi;muu;obl;abl;iseloomustama kellelt/millelt;iseloomustama;;1;;
362;mitte kunagi;mitte kunagi;muu;obl;abl;edestama kellelt/millelt;edestama;;1;;
363;mitte kunagi;alati;muu;obl;abl;võtma kaasa kellelt/millelt;võtma;kaasa;1;;
364;vahel;vahel;mitte kunagi;obl;abl;edastama kellelt/millelt;edastama;;1;;
365;vahel;vahel;muu;obl;abl;eraldama kellelt/millelt;eraldama;;1;;
366;mitte kunagi;alati;vaieldav märgendus;obl;abl;sulatama kellelt/millelt;sulatama;;1;;
367;alati;mitte kunagi;mitte kunagi;obl;abl;saama kaasa kellelt/millelt;saama;kaasa;1;;
368;alati;mitte kunagi;mitte kunagi;obl;abl;ostma üles kellelt/millelt;ostma;üles;1;;
369;mitte kunagi;alati;mitte kunagi;obl;abl;võtma kinni kellelt/millelt;võtma;kinni;1;;
370;alati;mitte kunagi;muu;obl;abl;ostma tagasi kellelt/millelt;ostma;tagasi;1;;
371;mitte kunagi;alati;muu;obl;abl;paiskama kellelt/millelt;paiskama;;1;;
372;mitte kunagi;mitte kunagi;muu;obl;abl;domineerima kellelt/millelt;domineerima;;1;;
373;mitte kunagi;mitte kunagi;muu;obl;abl;algatama kellelt/millelt;algatama;;1;;
374;mitte kunagi;alati;mitte kunagi;obl;abl;hüppama välja kellelt/millelt;hüppama;välja;1;;
375;alati;mitte kunagi;muu;obl;abl;ostma sisse kellelt/millelt;ostma;sisse;1;;
376;mitte kunagi;mitte kunagi;muu;obl;abl;paranema kellelt/millelt;paranema;;1;;
377;vahel;vahel;muu;obl;abl;võtma kokku kellelt/millelt;võtma;kokku;1;;
378;mitte kunagi;alati;muu;obl;abl;saama edasi kellelt/millelt;saama;edasi;1;;
379;mitte kunagi;vahel;muu;obl;abl;sammuma kellelt/millelt;sammuma;;1;;
380;mitte kunagi;mitte kunagi;muu;obl;abl;võimaldama kellelt/millelt;võimaldama;;1;;
381;mitte kunagi;alati;muu;obl;abl;ajama kellelt/millelt;ajama;;1;;
382;mitte kunagi;mitte kunagi;pole kindel;obl;abl;eristuma kellelt/millelt;eristuma;;1;;
383;mitte kunagi;alati;pole kindel;obl;abl;võitma kokku kellelt/millelt;võitma;kokku;1;;
384;vahel;vahel;pole kindel;obl;abl;võima kellelt/millelt;võima;;1;;
385;mitte kunagi;alati;muu;obl;abl;panema ära kellelt/millelt;panema;ära;1;;
386;vahel;vahel;pole kindel;obl;abl;sundima kellelt/millelt;sundima;;1;;
387;mitte kunagi;alati;muu;obl;abl;viima ära kellelt/millelt;viima;ära;1;;
388;vahel;vahel;pole kindel;obl;abl;saama kokku kellelt/millelt;saama;kokku;1;;
389;alati;mitte kunagi;mitte kunagi;obl;abl;võitlema välja kellelt/millelt;võitlema;välja;1;;
390;mitte kunagi;mitte kunagi;muu;obl;abl;esindama kellelt/millelt;esindama;;1;;
391;mitte kunagi;alati;mitte kunagi;obl;abl;pagema kellelt/millelt;pagema;;1;;
392;alati;mitte kunagi;mitte kunagi;obl;abl;võitma tagasi kellelt/millelt;võitma;tagasi;1;;
393;mitte kunagi;mitte kunagi;muu;obl;abl;esinema kellelt/millelt;esinema;;1;;
394;mitte kunagi;mitte kunagi;muu;obl;abl;viitama kellelt/millelt;viitama;;1;;
395;mitte kunagi;mitte kunagi;muu;obl;abl;elama kellelt/millelt;elama;;1;;
396;mitte kunagi;mitte kunagi;muu;obl;abl;esitlema kellelt/millelt;esitlema;;1;;
397;mitte kunagi;vahel;muu;obl;abl;sõitma otsa kellelt/millelt;sõitma;otsa;1;;
398;mitte kunagi;mitte kunagi;muu;obl;abl;abielluma kellelt/millelt;abielluma;;1;;
399;mitte kunagi;alati;mitte kunagi;obl;abl;importima kellelt/millelt;importima;;1;;
400;mitte kunagi;alati;muu;obl;abl;viima välja kellelt/millelt;viima;välja;1;;
401;mitte kunagi;mitte kunagi;muu;obl;abl;otsustama kellelt/millelt;otsustama;;1;;
402;mitte kunagi;alati;mitte kunagi;obl;abl;otsima üles kellelt/millelt;otsima;üles;1;;
403;mitte kunagi;mitte kunagi;muu;obl;abl;alistama kellelt/millelt;alistama;;1;;
404;mitte kunagi;alati;mitte kunagi;obl;abl;haihtuma kellelt/millelt;haihtuma;;1;;
405;mitte kunagi;alati;pole kindel;obl;abl;rändama kellelt/millelt;rändama;;1;;
406;mitte kunagi;mitte kunagi;muu;obl;abl;olema rahul kellelt/millelt;olema;rahul;1;;
407;mitte kunagi;mitte kunagi;muu;obl;abl;parandama kellelt/millelt;parandama;;1;;
408;mitte kunagi;mitte kunagi;muu;obl;abl;suhtuma kellelt/millelt;suhtuma;;1;;
409;mitte kunagi;alati;muu;obl;abl;ruttama kellelt/millelt;ruttama;;1;;
410;mitte kunagi;mitte kunagi;mitte kunagi;obl;abl;ajama ära kellelt/millelt;ajama;ära;1;;
411;mitte kunagi;mitte kunagi;muu;obl;abl;eelistama kellelt/millelt;eelistama;;1;;
412;mitte kunagi;mitte kunagi;muu;obl;abl;võitlema kellelt/millelt;võitlema;;1;;
413;vahel;vahel;mitte kunagi;obl;abl;värbama kellelt/millelt;värbama;;1;;
414;mitte kunagi;mitte kunagi;muu;obl;abl;võtma ette kellelt/millelt;võtma;ette;1;;
415;mitte kunagi;vahel;muu;obl;abl;saama lahti kellelt/millelt;saama;lahti;1;;
416;mitte kunagi;mitte kunagi;muu;obl;abl;ihkama kellelt/millelt;ihkama;;1;;
417;mitte kunagi;alati;muu;obl;abl;saatma ära kellelt/millelt;saatma;ära;1;;
418;mitte kunagi;mitte kunagi;muu;obl;abl;väsima kellelt/millelt;väsima;;1;;
419;mitte kunagi;mitte kunagi;muu;obl;abl;võistlema kellelt/millelt;võistlema;;1;;
420;mitte kunagi;alati;mitte kunagi;obl;abl;eemalduma kellelt/millelt;eemalduma;;1;;
421;mitte kunagi;alati;muu;obl;abl;ilmnema kellelt/millelt;ilmnema;;1;;
422;mitte kunagi;mitte kunagi;muu;obl;abl;ennustama kellelt/millelt;ennustama;;1;;
423;mitte kunagi;mitte kunagi;muu;obl;abl;paiknema kellelt/millelt;paiknema;;1;;
424;mitte kunagi;alati;mitte kunagi;obl;abl;ronima maha kellelt/millelt;ronima;maha;1;;
425;mitte kunagi;mitte kunagi;pole kindel;obl;abl;garanteerima kellelt/millelt;garanteerima;;1;;
426;vahel;vahel;mitte kunagi;obl;abl;panema pihta kellelt/millelt;panema;pihta;1;;
427;mitte kunagi;mitte kunagi;muu;obl;abl;säilitama kellelt/millelt;säilitama;;1;;
428;alati;mitte kunagi;mitte kunagi;obl;abl;ostma välja kellelt/millelt;ostma;välja;1;;
429;mitte kunagi;alati;mitte kunagi;obl;abl;reisima kellelt/millelt;reisima;;1;;
430;mitte kunagi;alati;muu;obl;abl;ronima kellelt/millelt;ronima;;1;;
431;mitte kunagi;alati;muu;obl;abl;saama läbi kellelt/millelt;saama;läbi;1;;
432;mitte kunagi;alati;mitte kunagi;obl;abl;haarama kaasa kellelt/millelt;haarama;kaasa;1;;
433;mitte kunagi;mitte kunagi;muu;obl;abl;suurendama kellelt/millelt;suurendama;;1;;
434;mitte kunagi;alati;mitte kunagi;obl;abl;ronima alla kellelt/millelt;ronima;alla;1;;
435;mitte kunagi;alati;mitte kunagi;obl;abl;eralduma kellelt/millelt;eralduma;;1;;
436;mitte kunagi;mitte kunagi;muu;obl;abl;ühinema kellelt/millelt;ühinema;;1;;
437;mitte kunagi;vahel;muu;obl;abl;viima läbi kellelt/millelt;viima;läbi;1;;
438;mitte kunagi;alati;mitte kunagi;obl;abl;võtma lahti kellelt/millelt;võtma;lahti;1;;
439;mitte kunagi;mitte kunagi;muu;obl;abl;saavutama kellelt/millelt;saavutama;;1;;
440;mitte kunagi;alati;mitte kunagi;obl;abl;hüüdma kellelt/millelt;hüüdma;;1;;
441;mitte kunagi;alati;mitte kunagi;obl;abl;panema plehku kellelt/millelt;panema;plehku;1;;
442;vahel;vahel;muu;obl;abl;saama juurde kellelt/millelt;saama;juurde;1;;
443;alati;mitte kunagi;mitte kunagi;obl;abl;üürima kellelt/millelt;üürima;;1;;
444;mitte kunagi;alati;muu;obl;abl;saatma välja kellelt/millelt;saatma;välja;1;;
445;mitte kunagi;mitte kunagi;muu;obl;abl;surema kellelt/millelt;surema;;1;;
446;mitte kunagi;vahel;muu;obl;abl;ehitama kellelt/millelt;ehitama;;1;;
447;mitte kunagi;mitte kunagi;pole kindel;obl;abl;peatama kellelt/millelt;peatama;;1;;
448;mitte kunagi;alati;mitte kunagi;obl;abl;ajama välja kellelt/millelt;ajama;välja;1;;
449;mitte kunagi;mitte kunagi;muu;obl;abl;osutuma kellelt/millelt;osutuma;;1;;
450;mitte kunagi;alati;mitte kunagi;obl;abl;sõitma läbi kellelt/millelt;sõitma;läbi;1;;
451;mitte kunagi;vahel;pole kindel;obl;abl;osutama kellelt/millelt;osutama;;1;;
452;mitte kunagi;alati;mitte kunagi;obl;abl;võrsuma kellelt/millelt;võrsuma;;1;;
453;mitte kunagi;alati;mitte kunagi;obl;abl;sõitma maha kellelt/millelt;sõitma;maha;1;;
454;mitte kunagi;alati;mitte kunagi;obl;abl;imbuma kellelt/millelt;imbuma;;1;;
455;mitte kunagi;mitte kunagi;muu;obl;abl;eitama kellelt/millelt;eitama;;1;;
456;vahel;vahel;mitte kunagi;obl;abl;ärandama kellelt/millelt;ärandama;;1;;
457;alati;mitte kunagi;mitte kunagi;obl;abl;riisuma kellelt/millelt;riisuma;;1;;
458;mitte kunagi;mitte kunagi;muu;obl;abl;äratama kellelt/millelt;äratama;;1;;
459;mitte kunagi;alati;mitte kunagi;obl;abl;suruma välja kellelt/millelt;suruma;välja;1;;
460;mitte kunagi;mitte kunagi;muu;obl;abl;rõõmustama kellelt/millelt;rõõmustama;;1;;
461;mitte kunagi;mitte kunagi;muu;obl;abl;arvama kellelt/millelt;arvama;;1;;
462;mitte kunagi;alati;mitte kunagi;obl;abl;astuma välja kellelt/millelt;astuma;välja;1;;
463;mitte kunagi;mitte kunagi;muu;obl;abl;õigustama kellelt/millelt;õigustama;;1;;
464;mitte kunagi;vahel;muu;obl;abl;asetama kellelt/millelt;asetama;;1;;
465;mitte kunagi;alati;mitte kunagi;obl;abl;hoidma eemale kellelt/millelt;hoidma;eemale;1;;
466;mitte kunagi;mitte kunagi;muu;obl;abl;asendama kellelt/millelt;asendama;;1;;
467;mitte kunagi;mitte kunagi;muu;obl;abl;rikkuma kellelt/millelt;rikkuma;;1;;
468;mitte kunagi;alati;vaieldav märgendus;obl;abl;hoidma kokku kellelt/millelt;hoidma;kokku;1;;
469;mitte kunagi;alati;mitte kunagi;obl;abl;voolama alla kellelt/millelt;voolama;alla;1;;
470;mitte kunagi;alati;mitte kunagi;obl;abl;voolama kellelt/millelt;voolama;;1;;
471;mitte kunagi;alati;mitte kunagi;obl;abl;sõidutama kellelt/millelt;sõidutama;;1;;
472;mitte kunagi;alati;mitte kunagi;obl;abl;arvestama maha kellelt/millelt;arvestama;maha;1;;
473;mitte kunagi;alati;mitte kunagi;obl;abl;õhkuma kellelt/millelt;õhkuma;;1;;
474;mitte kunagi;vahel;muu;obl;abl;hoiatama kellelt/millelt;hoiatama;;1;;
475;mitte kunagi;mitte kunagi;muu;obl;abl;hoidma kellelt/millelt;hoidma;;1;;
476;vahel;mitte kunagi;muu;obl;abl;saama sisse kellelt/millelt;saama;sisse;1;;
477;mitte kunagi;alati;mitte kunagi;obl;abl;astuma alla kellelt/millelt;astuma;alla;1;;
478;mitte kunagi;alati;mitte kunagi;obl;abl;peegelduma vastu kellelt/millelt;peegelduma;vastu;1;;
479;mitte kunagi;mitte kunagi;muu;obl;abl;arutama kellelt/millelt;arutama;;1;;
480;mitte kunagi;mitte kunagi;muu;obl;abl;hoolitsema kellelt/millelt;hoolitsema;;1;;
481;mitte kunagi;alati;mitte kunagi;obl;abl;peegelduma kellelt/millelt;peegelduma;;1;;
482;mitte kunagi;alati;mitte kunagi;obl;abl;võtma välja kellelt/millelt;võtma;välja;1;;
483;alati;mitte kunagi;mitte kunagi;obl;abl;hammustama kellelt/millelt;hammustama;;1;;
484;mitte kunagi;alati;mitte kunagi;obl;abl;saama välja kellelt/millelt;saama;välja;1;;
485;mitte kunagi;alati;mitte kunagi;obl;abl;olema ära kellelt/millelt;olema;ära;1;;
486;mitte kunagi;alati;mitte kunagi;obl;abl;suunduma kellelt/millelt;suunduma;;1;;
487;mitte kunagi;vahel;muu;obl;abl;hõlmama kellelt/millelt;hõlmama;;1;;
488;mitte kunagi;mitte kunagi;muu;obl;abl;analüüsima kellelt/millelt;analüüsima;;1;;
489;mitte kunagi;alati;mitte kunagi;obl;abl;võtma üles kellelt/millelt;võtma;üles;1;;
490;vahel;vahel;mitte kunagi;obl;abl;ammutama kellelt/millelt;ammutama;;1;;
491;mitte kunagi;alati;muu;obl;abl;väitma kellelt/millelt;väitma;;1;;
492;mitte kunagi;mitte kunagi;muu;obl;abl;demonstreerima kellelt/millelt;demonstreerima;;1;;
493;mitte kunagi;alati;pole kindel;obl;abl;astuma üles kellelt/millelt;astuma;üles;1;;
494;vahel;vahel;mitte kunagi;obl;abl;virutama kellelt/millelt;virutama;;1;;
495;alati;mitte kunagi;mitte kunagi;obl;abl;võtma võlgu kellelt/millelt;võtma;võlgu;1;;
496;mitte kunagi;mitte kunagi;muu;obl;abl;hindama kellelt/millelt;hindama;;1;;
497;mitte kunagi;alati;mitte kunagi;obl;abl;astuma tagasi kellelt/millelt;astuma;tagasi;1;;
498;mitte kunagi;alati;mitte kunagi;obl;abl;astuma läbi kellelt/millelt;astuma;läbi;1;;
499;mitte kunagi;vahel;muu;obl;abl;arvestama kellelt/millelt;arvestama;;1;;
500;mitte kunagi;alati;mitte kunagi;obl;abl;astuma kõrvale kellelt/millelt;astuma;kõrvale;1;;
501;mitte kunagi;alati;mitte kunagi;obl;abl;voolama välja kellelt/millelt;voolama;välja;1;;
502;mitte kunagi;alati;mitte kunagi;obl;abl;peegelduma tagasi kellelt/millelt;peegelduma;tagasi;1;;
503;mitte kunagi;vahel;muu;obl;abl;õhutama kellelt/millelt;õhutama;;1;;
504;mitte kunagi;alati;mitte kunagi;obl;abl;ootama tagasi kellelt/millelt;ootama;tagasi;1;;
505;mitte kunagi;alati;mitte kunagi;obl;abl;astuma maha kellelt/millelt;astuma;maha;1;;
506;mitte kunagi;alati;mitte kunagi;obl;abl;sõitma alla kellelt/millelt;sõitma;alla;1;;
507;mitte kunagi;alati;vaieldav märgendus;obl;abl;säästma kellelt/millelt;säästma;;1;;
508;mitte kunagi;alati;mitte kunagi;obl;abl;sõitma mööda kellelt/millelt;sõitma;mööda;1;;
509;mitte kunagi;alati;mitte kunagi;obl;abl;viskuma kellelt/millelt;viskuma;;1;;
510;mitte kunagi;alati;mitte kunagi;obl;abl;helistama kellelt/millelt;helistama;;1;;
511;mitte kunagi;mitte kunagi;muu;obl;abl;aitama kaasa kellelt/millelt;aitama;kaasa;1;;
512;mitte kunagi;vahel;muu;obl;abl;saama alla kellelt/millelt;saama;alla;1;;
513;mitte kunagi;mitte kunagi;muu;obl;abl;olema nõus kellelt/millelt;olema;nõus;1;;
514;mitte kunagi;mitte kunagi;muu;obl;abl;viitsima kellelt/millelt;viitsima;;1;;
515;vahel;vahel;mitte kunagi;obl;abl;imema kellelt/millelt;imema;;1;;
516;mitte kunagi;alati;pole kindel;obl;abl;eksima kellelt/millelt;eksima;;1;;
517;alati;mitte kunagi;mitte kunagi;obl;abl;saama kätte kellelt/millelt;saama;kätte;1;;
518;mitte kunagi;alati;mitte kunagi;obl;abl;emigreeruma kellelt/millelt;emigreeruma;;1;;
519;mitte kunagi;mitte kunagi;muu;obl;abl;aitama kellelt/millelt;aitama;;1;;
520;mitte kunagi;alati;muu;obl;abl;suruma kellelt/millelt;suruma;;1;;
521;mitte kunagi;alati;mitte kunagi;obl;abl;evakueerima kellelt/millelt;evakueerima;;1;;
522;mitte kunagi;alati;mitte kunagi;obl;abl;saatma tagasi kellelt/millelt;saatma;tagasi;1;;
523;mitte kunagi;vahel;muu;obl;abl;väärima kellelt/millelt;väärima;;1;;
524;mitte kunagi;mitte kunagi;pole kindel;obl;abl;võrduma kellelt/millelt;võrduma;;1;;
525;vahel;vahel;muu;obl;abl;ajama kokku kellelt/millelt;ajama;kokku;1;;
526;mitte kunagi;alati;mitte kunagi;obl;abl;sulama kellelt/millelt;sulama;;1;;
527;vahel;vahel;mitte kunagi;obl;abl;säilima kellelt/millelt;säilima;;1;;
528;mitte kunagi;mitte kunagi;muu;obl;abl;ehtima kellelt/millelt;ehtima;;1;;
529;mitte kunagi;alati;muu;obl;abl;ehmatama kellelt/millelt;ehmatama;;1;;
530;mitte kunagi;vahel;muu;obl;abl;ilmutama kellelt/millelt;ilmutama;;1;;
531;mitte kunagi;mitte kunagi;muu;obl;abl;üllatama kellelt/millelt;üllatama;;1;;
532;mitte kunagi;alati;muu;obl;abl;asutama kellelt/millelt;asutama;;1;;
533;mitte kunagi;vahel;muu;obl;abl;arenema kellelt/millelt;arenema;;1;;
534;mitte kunagi;mitte kunagi;muu;obl;abl;avalduma kellelt/millelt;avalduma;;1;;
535;mitte kunagi;alati;mitte kunagi;obl;abl;pöörama ära kellelt/millelt;pöörama;ära;1;;
536;mitte kunagi;mitte kunagi;muu;obl;abl;huvitama kellelt/millelt;huvitama;;1;;
537;mitte kunagi;mitte kunagi;muu;obl;abl;ähvardama kellelt/millelt;ähvardama;;1;;
538;mitte kunagi;alati;mitte kunagi;obl;abl;viskama välja kellelt/millelt;viskama;välja;1;;
539;mitte kunagi;alati;muu;obl;abl;peegeldama kellelt/millelt;peegeldama;;1;;
540;mitte kunagi;alati;mitte kunagi;obl;abl;heitma kellelt/millelt;heitma;;1;;
541;mitte kunagi;alati;mitte kunagi;obl;abl;sõitma edasi kellelt/millelt;sõitma;edasi;1;;
542;mitte kunagi;mitte kunagi;muu;obl;abl;peetuma kellelt/millelt;peetuma;;1;;
543;mitte kunagi;alati;muu;obl;abl;ründama kellelt/millelt;ründama;;1;;
544;alati;mitte kunagi;mitte kunagi;obl;abl;rääkima välja kellelt/millelt;rääkima;välja;1;;
545;alati;mitte kunagi;pole kindel;obl;abl;saama peksma kellelt/millelt;peksma;saama;1;;
546;mitte kunagi;vahel;vaieldav märgendus;obl;abl;annetama kellelt/millelt;annetama;;1;;
547;mitte kunagi;mitte kunagi;muu;obl;abl;paisuma kellelt/millelt;paisuma;;1;;
548;vahel;vahel;muu;obl;abl;organiseerima kellelt/millelt;organiseerima;;1;;
549;mitte kunagi;mitte kunagi;muu;obl;abl;häirima kellelt/millelt;häirima;;1;;
