pat_id,pattern,phrase_case,isik,koht,muu,verb_word,verb_compound,phrase_nr,adp,deprel,inf_verb
8683,kanduma kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,kanduma,,1,,obl,
8684,levima kellesse/millesse,ill,mitte kunagi,alati,pole kindel,levima,,1,,obl,
8685,ajama kellesse/millesse,ill,mitte kunagi,vahel,muu,ajama,,1,,obl,
8686,lubama kellesse/millesse,ill,vahel,vahel,mitte kunagi,lubama,,1,,obl,
8687,süvenema kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,süvenema,,1,,obl,
8688,laekuma kellesse/millesse,ill,vahel,vahel,pole kindel,laekuma,,1,,obl,
8689,suunama kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,suunama,,1,,obl,
8690,pugema kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,pugema,,1,,obl,
8691,toppima kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,toppima,,1,,obl,
8692,viskama kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,viskama,,1,,obl,
8693,pidama kellesse/millesse,ill,mitte kunagi,mitte kunagi,muu,pidama,,1,,obl,
8694,tõmbama kellesse/millesse,ill,mitte kunagi,alati,pole kindel,tõmbama,,1,,obl,
8695,kippuma kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,kippuma,,1,,obl,
8696,pistma kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,pistma,,1,,obl,
8697,ronima kellesse/millesse,ill,mitte kunagi,vahel,muu,ronima,,1,,obl,
8698,tõstma kellesse/millesse,ill,mitte kunagi,alati,pole kindel,tõstma,,1,,obl,
8699,seadma kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,seadma,,1,,obl,
8700,jääma kinni kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,jääma,kinni,1,,obl,
8701,kerkima kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,kerkima,,1,,obl,
8702,jätkuma kellesse/millesse,ill,mitte kunagi,alati,muu,jätkuma,,1,,obl,
8703,voolama kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,voolama,,1,,obl,
8704,kihutama kellesse/millesse,ill,mitte kunagi,vahel,muu,kihutama,,1,,obl,
8705,imbuma kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,imbuma,,1,,obl,
8706,looma kellesse/millesse,ill,vahel,vahel,pole kindel,,looma,1,,obl,
8707,sukelduma kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,sukelduma,,1,,obl,
8708,vajuma kellesse/millesse,ill,mitte kunagi,vahel,muu,vajuma,,1,,obl,
8709,peitma kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,peitma,,1,,obl,
8710,surema kellesse/millesse,ill,mitte kunagi,vahel,muu,surema,,1,,obl,
8711,meelitama kellesse/millesse,ill,vahel,vahel,mitte kunagi,meelitama,,1,,obl,
8712,jõudma tagasi kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,jõudma,tagasi,1,,obl,
8713,mahtuma ära kellesse/millesse,ill,mitte kunagi,vahel,muu,mahtuma,ära,1,,obl,
8714,pöörduma tagasi kellesse/millesse,ill,vahel,vahel,mitte kunagi,pöörduma,tagasi,1,,obl,
8715,maksma kellesse/millesse,ill,mitte kunagi,vahel,muu,maksma,,1,,obl,
8716,soovima kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,soovima,,1,,obl,
8717,asetama kellesse/millesse,ill,mitte kunagi,vahel,muu,asetama,,1,,obl,
8718,valama kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,valama,,1,,obl,
8719,ostma kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,ostma,,1,,obl,
8720,korraldama kellesse/millesse,ill,mitte kunagi,vahel,muu,korraldama,,1,,obl,
8721,lükkama kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,lükkama,,1,,obl,
8722,tormama kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,tormama,,1,,obl,
8723,rajama kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,rajama,,1,,obl,
8724,saama sisse kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,saama,sisse,1,,obl,
8725,toimuma kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,toimuma,,1,,obl,
8726,tähendama kellesse/millesse,ill,mitte kunagi,mitte kunagi,pole kindel,tähendama,,1,,obl,
8727,esitama kellesse/millesse,ill,vahel,vahel,mitte kunagi,esitama,,1,,obl,
8728,kiinduma kellesse/millesse,ill,vahel,mitte kunagi,pole kindel,kiinduma,,1,,obl,
8729,pakkuma kellesse/millesse,ill,mitte kunagi,mitte kunagi,vaieldav märgendus,pakkuma,,1,,obl,
8730,kasvama kellesse/millesse,ill,vahel,vahel,mitte kunagi,kasvama,,1,,obl,
8731,heitma kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,heitma,,1,,obl,
8732,hüppama kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,hüppama,,1,,obl,
8733,võtma kaasa kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,võtma,kaasa,1,,obl,
8734,tekitama kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,tekitama,,1,,obl,
8735,murdma sisse kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,murdma,sisse,1,,obl,
8736,süstima kellesse/millesse,ill,vahel,vahel,mitte kunagi,süstima,,1,,obl,
8737,valima kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,valima,,1,,obl,
8738,nõudma kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,nõudma,,1,,obl,
8739,ütlema kellesse/millesse,ill,mitte kunagi,mitte kunagi,pole kindel,ütlema,,1,,obl,
8740,keerama kellesse/millesse,ill,mitte kunagi,mitte kunagi,pole kindel,keerama,,1,,obl,
8741,teatama kellesse/millesse,ill,vahel,vahel,mitte kunagi,teatama,,1,,obl,
8742,torkama kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,torkama,,1,,obl,
8743,jaguma kellesse/millesse,ill,vahel,vahel,pole kindel,jaguma,,1,,obl,
8744,paigaldama kellesse/millesse,ill,vahel,vahel,mitte kunagi,paigaldama,,1,,obl,
8745,põrutama kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,põrutama,,1,,obl,
8746,minema edasi kellesse/millesse,ill,vahel,vahel,mitte kunagi,minema,edasi,1,,obl,
8747,algama kellesse/millesse,ill,vahel,vahel,mitte kunagi,algama,,1,,obl,
8748,müüma kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,müüma,,1,,obl,
8749,laskuma kellesse/millesse,ill,vahel,vahel,pole kindel,laskuma,,1,,obl,
8750,muutuma kellesse/millesse,ill,mitte kunagi,mitte kunagi,pole kindel,muutuma,,1,,obl,
8751,jääma alles kellesse/millesse,ill,vahel,vahel,mitte kunagi,jääma,alles,1,,obl,
8752,reisima kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,reisima,,1,,obl,
8753,sööstma kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,sööstma,,1,,obl,
8754,otsima kellesse/millesse,ill,vahel,vahel,mitte kunagi,otsima,,1,,obl,
8755,murdma kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,murdma,,1,,obl,
8756,paluma kellesse/millesse,ill,vahel,vahel,mitte kunagi,paluma,,1,,obl,
8757,aitama kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,aitama,,1,,obl,
8758,mattuma kellesse/millesse,ill,mitte kunagi,mitte kunagi,pole kindel,mattuma,,1,,obl,
8759,panustama kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,panustama,,1,,obl,
8760,koguma kellesse/millesse,ill,mitte kunagi,alati,pole kindel,koguma,,1,,obl,
8761,laienema kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,laienema,,1,,obl,
8762,näitama kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,näitama,,1,,obl,
8763,pürgima kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,pürgima,,1,,obl,
8764,juhatama kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,juhatama,,1,,obl,
8765,tooma tagasi kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,tooma,tagasi,1,,obl,
8766,tooma kaasa kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,tooma,kaasa,1,,obl,
8767,vajama kellesse/millesse,ill,mitte kunagi,vahel,mitte kunagi,vajama,,1,,obl,
8768,kalduma kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,kalduma,,1,,obl,
8769,paiskama kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,paiskama,,1,,obl,
8770,sõitma tagasi kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,sõitma,tagasi,1,,obl,
8771,juhtima kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,juhtima,,1,,obl,
8772,soovitama kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,soovitama,,1,,obl,
8773,kinnitama kellesse/millesse,ill,mitte kunagi,mitte kunagi,pole kindel,kinnitama,,1,,obl,
8774,pagema kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,pagema,,1,,obl,
8775,sõidutama kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,sõidutama,,1,,obl,
8776,süüvima kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,süüvima,,1,,obl,
8777,pöörama tagasi kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,pöörama,tagasi,1,,obl,
8778,pillama kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,pillama,,1,,obl,
8779,tundma kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,tundma,,1,,obl,
8780,tulistama kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,tulistama,,1,,obl,
8781,kõmpima kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,kõmpima,,1,,obl,
8782,sikutama kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,sikutama,,1,,obl,
8783,kõlbama kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,kõlbama,,1,,obl,
8784,muretsema kellesse/millesse,ill,mitte kunagi,mitte kunagi,pole kindel,muretsema,,1,,obl,
8785,putkama kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,putkama,,1,,obl,
8786,siirdama kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,siirdama,,1,,obl,
8787,puurima kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,puurima,,1,,obl,
8788,tungima sisse kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,tungima,sisse,1,,obl,
8789,kühveldama kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,kühveldama,,1,,obl,
8790,siirduma edasi kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,siirduma,edasi,1,,obl,
8791,kätkema kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,kätkema,,1,,obl,
8792,käsutama kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,käsutama,,1,,obl,
8793,muutma kellesse/millesse,ill,vahel,vahel,pole kindel,muutma,,1,,obl,
8794,puudutama kellesse/millesse,ill,mitte kunagi,vahel,mitte kunagi,puudutama,,1,,obl,
8795,taotlema kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,taotlema,,1,,obl,
8796,käsitlema kellesse/millesse,ill,mitte kunagi,mitte kunagi,pole kindel,käsitlema,,1,,obl,
8797,tunduma kellesse/millesse,ill,vahel,vahel,mitte kunagi,tunduma,,1,,obl,
8798,külastama kellesse/millesse,ill,mitte kunagi,mitte kunagi,pole kindel,külastama,,1,,obl,
8799,munema kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,munema,,1,,obl,
8800,tulema sisse kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,tulema,sisse,1,,obl,
8801,siirduma tagasi kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,siirduma,tagasi,1,,obl,
8802,tulvama kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,tulvama,,1,,obl,
8803,puuduma kellesse/millesse,ill,mitte kunagi,mitte kunagi,muu,puuduma,,1,,obl,
8804,kõlama kellesse/millesse,ill,mitte kunagi,mitte kunagi,pole kindel,kõlama,,1,,obl,
8805,tulema kohale kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,tulema,kohale,1,,obl,
8806,tulema kaasa kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,tulema,kaasa,1,,obl,
8807,punuma kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,punuma,,1,,obl,
8808,tuhisema kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,tuhisema,,1,,obl,
8809,pukseerima kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,pukseerima,,1,,obl,
8810,langetama kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,langetama,,1,,obl,
8811,minema ära kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,minema,ära,1,,obl,
8812,tasuma ära kellesse/millesse,ill,mitte kunagi,mitte kunagi,pole kindel,tasuma,ära,1,,obl,
8813,minema üles kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,minema,üles,1,,obl,
8814,minema üle kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,minema,üle,1,,obl,
8815,langema tagasi kellesse/millesse,ill,mitte kunagi,vahel,muu,langema,tagasi,1,,obl,
8816,puistama kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,puistama,,1,,obl,
8817,lahustuma kellesse/millesse,ill,vahel,vahel,pole kindel,lahustuma,,1,,obl,
8818,pumpama kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,pumpama,,1,,obl,
8819,laiendama kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,laiendama,,1,,obl,
8820,moodustama kellesse/millesse,ill,mitte kunagi,mitte kunagi,pole kindel,moodustama,,1,,obl,
8821,tuiskama kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,tuiskama,,1,,obl,
8822,monteerima kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,monteerima,,1,,obl,
8823,lajatama kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,lajatama,,1,,obl,
8824,tasuma kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,tasuma,,1,,obl,
8825,kõigutama kellesse/millesse,ill,mitte kunagi,mitte kunagi,muu,kõigutama,,1,,obl,
8826,tarduma kellesse/millesse,ill,mitte kunagi,vahel,muu,tarduma,,1,,obl,
8827,avastama kellesse/millesse,ill,mitte kunagi,mitte kunagi,pole kindel,avastama,,1,,obl,
8828,õpetama kellesse/millesse,ill,mitte kunagi,mitte kunagi,muu,õpetama,,1,,obl,
8829,avanema kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,avanema,,1,,obl,
8830,hääbuma kellesse/millesse,ill,mitte kunagi,mitte kunagi,pole kindel,hääbuma,,1,,obl,
8831,riputama üles kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,riputama,üles,1,,obl,
8832,osalema kellesse/millesse,ill,mitte kunagi,mitte kunagi,pole kindel,osalema,,1,,obl,
8833,avama kellesse/millesse,ill,mitte kunagi,mitte kunagi,muu,avama,,1,,obl,
8834,vurama kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,vurama,,1,,obl,
8835,andma sisse kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,andma,sisse,1,,obl,
8836,sulgema kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,sulgema,,1,,obl,
8837,hääletama kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,hääletama,,1,,obl,
8838,sadama kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,,sadama,1,,obl,
8839,suubuma kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,suubuma,,1,,obl,
8840,välistama kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,välistama,,1,,obl,
8841,võtma vastu kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,võtma,vastu,1,,obl,
8842,rändama tagasi kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,rändama,tagasi,1,,obl,
8843,peatuma kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,peatuma,,1,,obl,
8844,hajuma kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,hajuma,,1,,obl,
8845,paranema kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,paranema,,1,,obl,
8846,väljendama kellesse/millesse,ill,mitte kunagi,mitte kunagi,muu,väljendama,,1,,obl,
8847,hüppama sisse kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,hüppama,sisse,1,,obl,
8848,hankima kellesse/millesse,ill,mitte kunagi,vahel,mitte kunagi,hankima,,1,,obl,
8849,oskama kellesse/millesse,ill,mitte kunagi,vahel,muu,oskama,,1,,obl,
8850,vähendama kellesse/millesse,ill,vahel,alati,mitte kunagi,vähendama,,1,,obl,
8851,küsima kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,küsima,,1,,obl,
8852,külmuma kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,külmuma,,1,,obl,
8853,külvama kellesse/millesse,ill,vahel,vahel,mitte kunagi,külvama,,1,,obl,
8854,tarima kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,tarima,,1,,obl,
8855,kõnelema kellesse/millesse,ill,mitte kunagi,mitte kunagi,pole kindel,kõnelema,,1,,obl,
8856,tulema ära kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,tulema,ära,1,,obl,
8857,tulema üle kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,tulema,üle,1,,obl,
8858,tuletama kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,tuletama,,1,,obl,
8859,kõndima kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,kõndima,,1,,obl,
8860,tulenema kellesse/millesse,ill,mitte kunagi,mitte kunagi,muu,tulenema,,1,,obl,
8861,tulema vastu kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,tulema,vastu,1,,obl,
8862,tulema välja kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,tulema,välja,1,,obl,
8863,blokeerima kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,blokeerima,,1,,obl,
8864,paistma kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,paistma,,1,,obl,
8865,hõikama kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,hõikama,,1,,obl,
8866,hargnema kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,hargnema,,1,,obl,
8867,õppima kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,õppima,,1,,obl,
8868,hääletama sisse kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,hääletama,sisse,1,,obl,
8869,andma edasi kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,andma,edasi,1,,obl,
8870,broneerima kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,broneerima,,1,,obl,
8871,passima kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,passima,,1,,obl,
8872,rääkima kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,rääkima,,1,,obl,
8873,tulema juurde kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,tulema,juurde,1,,obl,
8874,laadima kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,laadima,,1,,obl,
8875,tulema järele kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,tulema,järele,1,,obl,
8876,sorteerima kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,sorteerima,,1,,obl,
8877,kutsuma tagasi kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,kutsuma,tagasi,1,,obl,
8878,kuulma kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,kuulma,,1,,obl,
8879,pikkima kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,pikkima,,1,,obl,
8880,märkama kellesse/millesse,ill,mitte kunagi,mitte kunagi,pole kindel,märkama,,1,,obl,
8881,pikenema kellesse/millesse,ill,mitte kunagi,vahel,muu,pikenema,,1,,obl,
8882,tähistama kellesse/millesse,ill,mitte kunagi,vahel,muu,tähistama,,1,,obl,
8883,kupatama kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,kupatama,,1,,obl,
8884,täiendama kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,täiendama,,1,,obl,
8885,märkima kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,märkima,,1,,obl,
8886,talletuma kellesse/millesse,ill,vahel,vahel,mitte kunagi,talletuma,,1,,obl,
8887,kusema kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,kusema,,1,,obl,
8888,tarnima kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,tarnima,,1,,obl,
8889,talletama kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,talletama,,1,,obl,
8890,pääsema edasi kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,pääsema,edasi,1,,obl,
8891,mähkima kellesse/millesse,ill,vahel,vahel,muu,mähkima,,1,,obl,
8892,mäletama kellesse/millesse,ill,mitte kunagi,vahel,muu,mäletama,,1,,obl,
8893,mähkuma kellesse/millesse,ill,mitte kunagi,mitte kunagi,pole kindel,mähkuma,,1,,obl,
8894,tunglema kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,tunglema,,1,,obl,
8895,tunnistama kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,tunnistama,,1,,obl,
8896,sihtima kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,sihtima,,1,,obl,
8897,pilduma kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,pilduma,,1,,obl,
8898,kuulutama kellesse/millesse,ill,mitte kunagi,vahel,muu,kuulutama,,1,,obl,
8899,tutvuma kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,tutvuma,,1,,obl,
8900,pälvima kellesse/millesse,ill,mitte kunagi,vahel,muu,pälvima,,1,,obl,
8901,kutsuma kaasa kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,kutsuma,kaasa,1,,obl,
8902,kutsuma kokku kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,kutsuma,kokku,1,,obl,
8903,siduma kellesse/millesse,ill,mitte kunagi,vahel,muu,siduma,,1,,obl,
8904,lonkima kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,lonkima,,1,,obl,
8905,loobuma kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,loobuma,,1,,obl,
8906,matma kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,matma,,1,,obl,
8907,looma sisse kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,,looma,1,,obl,
8908,smugeldama kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,smugeldama,,1,,obl,
8909,läkitama kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,läkitama,,1,,obl,
8910,tikkuma kellesse/millesse,ill,vahel,vahel,mitte kunagi,tikkuma,,1,,obl,
8911,lähetama kellesse/millesse,ill,mitte kunagi,vahel,muu,lähetama,,1,,obl,
8912,sobituma kellesse/millesse,ill,mitte kunagi,mitte kunagi,pole kindel,sobituma,,1,,obl,
8913,maksma tagasi kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,maksma,tagasi,1,,obl,
8914,potsatama kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,potsatama,,1,,obl,
8915,lämbuma kellesse/millesse,ill,mitte kunagi,mitte kunagi,muu,lämbuma,,1,,obl,
8916,postitama kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,postitama,,1,,obl,
8917,prantsatama kellesse/millesse,ill,mitte kunagi,mitte kunagi,pole kindel,prantsatama,,1,,obl,
8918,lukustama kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,lukustama,,1,,obl,
8919,tingima kellesse/millesse,ill,mitte kunagi,vahel,muu,tingima,,1,,obl,
8920,marssima kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,marssima,,1,,obl,
8921,sobitama kellesse/millesse,ill,mitte kunagi,vahel,muu,sobitama,,1,,obl,
8922,läbima kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,läbima,,1,,obl,
8923,tilkuma kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,tilkuma,,1,,obl,
8924,lunastama kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,lunastama,,1,,obl,
8925,manitsema kellesse/millesse,ill,mitte kunagi,vahel,pole kindel,manitsema,,1,,obl,
8926,tegema kaasa kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,tegema,kaasa,1,,obl,
8927,tilgutama kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,tilgutama,,1,,obl,
8928,kuuluma kokku kellesse/millesse,ill,vahel,vahel,mitte kunagi,kuuluma,kokku,1,,obl,
8929,kuuluma peale kellesse/millesse,ill,vahel,vahel,mitte kunagi,kuuluma,peale,1,,obl,
8930,kulgema kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,kulgema,,1,,obl,
8931,täitma kellesse/millesse,ill,mitte kunagi,alati,mitte kunagi,täitma,,1,,obl,
