"word","code"
ainuprojekt,ese_semio
ainupädevus,abstr/konkr
ainupärija,in_roll
ainuraksed,loom_liik
ainusobiv,omadus_kval
ainusündinu,inimene
ainusündinud,omadus_kval
ainuti,ADV_viis
ainutähtis,omadus_kval
ainuvalitsema,VERB_seisund
ainuvalitsuslik,omadus
ainuvastutus,abstr
ainuvõim,abstr
ainuvõimalik,omadus_kval
ainuõige,omadus
ainuõigsus,abstr/konkr
ainuõigus,abstr/konkr
ainuõiguslik,omadus
ainuõigustatud,omadus
ainuõõssed,loom_liik
aioli,toit
aïoli,toit
Aiolose harf,ese_instru
aioollane,in_rahvas
airaan,toit_jook
ai sa jutt,esitus_keel_suhtlus
aisakell,ese_instru
aislohisti,ese_instru
aistima,VERB_psühh
aisting,nähtus_psühh
aitamine,tegevus_tegu
ajaarvamine,abstr/konkr
ajaat,ese_semio
ajadokument,ese_semio
ajafond,abstr
ajaga kaasas käima,VERB_seisund
ajahammas,abstr
ajahorisont,abstr/konkr
ajahõlma kaduma,VERB_seisund
ajahõlma vajuma,VERB_seisund
ajaja,in_tegija
ajajoon,abstr/konkr
ajakiri,ese_semio
ajakirjanduskeel,abstr/konkr
ajakirjandustava,abstr/konkr
ajakirjandustöötaja,in_elukutse
ajakirjandusvabadus,abstr
ajakirjandusväljaanne,ese_semio
ajakirjanik,in_elukutse
ajakohane,omadus_kval
ajakohastama,VERB_muutust põhjustama
ajakohastamine,tegevus
ajakohasus,omadus_aeg
ajakohatu,omadus_kval
ajakontroll,tegevus_mäng
ajakriitiline,omadus_aeg
ajalaul,ese_kunst
ajalaulik,in_roll
ajalause,esitus_keel
ajaldama,VERB_aeg
ajaldasa,ADV_aeg
ajaldi,ADV_aeg
ajaldine,omadus
ajaleheartikkel,ese_semio
ajaleheautomaat,ese_instru
ajalehekeel,esitus_keel
ajalehekuulutus,esitus_info
ajalehelik,omadus_kval
ajalehelugu,ese_semio
ajalehenumber,ese_semio
ajalehepoiss,in_tegija
ajalehesaba,ese_semio
ajalehesõnum,esitus_info
ajalehetöö,tegevus
ajaleheväljalõige,ese_semio
ajaleht,ese_semio
ajale jalgu jääma,VERB_seisund
ajalik,omadus
ajalikkus,abstr
ajalimiit,esitus_mõõt
ajaline,omadus_aeg
ajaliselt,ADV_aeg
ajalis-ruumiline,omadus_kval
ajalooaineline,omadus_aeg
ajalooalane,omadus_kval
ajaloofakt,abstr/konkr
ajaloofilosoofia,vald
ajaloohõnguline,omadus_kval
ajalookirjandus,ese_semio
ajalookirjutaja,in_elukutse
ajalookontseptsioon,abstr/konkr
ajalookäsitus,abstr/konkr
ajaloolane,in_elukutse
ajalooline,omadus_kval
ajalooline romaan,ese_semio
ajalooliselt,ADV_aeg
ajaloolis-kultuuriline,omadus_aeg
ajaloo prügikast,abstr
ajalooraamat,ese_semio
ajalooraamatusse kirjutama,VERB_seisund
ajalooring,inimene
ajalooromaan,ese_semio
ajalooteadlane,in_elukutse
ajalooteadus,vald
ajalooteaduslik,omadus_kval
ajalooürik,ese_semio
ajalugu tegema,VERB_abstr
ajaluule,ese_semio
ajam,ese_instru
ajamasin,ese_instru
ajamirihm,ese_instru
ajamõõt,esitus_mõõt
ajamärkija,in_tegija
ajamäärus,esitus_keel
ajanihe,abstr
ajanäitaja,ese_instru
a ja o,omadus_kval
ajapiir,abstr
ajapiirang,abstr/konkr
ajapikendus,tegevus_tegu
ajapikka,ADV_aeg
ajapikku,ADV_aeg
ajaproov,abstr
ajaraamat,ese_semio
ajarelee,ese_instru
ajasidesõna,esitus_keel
ajasignaal,nähtus_füüs
ajaskaala,abstr
ajastama,VERB_aeg
ajast-arust,omadus_kval
ajast ees olema,VERB_seisund
ajast ja arust,omadus_kval
ajast maha jääma,VERB_seisund
ajastuomane,omadus_kval
ajastutruu,omadus_kval
ajasõna,esitus_keel
ajataju,nähtus_psühh
ajatasa,ADV_viis
ajateenija,in_roll
ajatelg,abstr
ajatempel,esitus_info
ajati,ADV_aeg
ajatu,omadus_kval
ajatus,abstr/konkr
ajatöö,tegevus
ajatööline,in_elukutse
ajavaim,abstr
ajaveeb,ese_semio
ajaveebnik,in_tegija
ajaviide,tegevus
ajaviit,tegevus
ajaviitekirjandus,ese_semio
ajaviitekirjanik,in_elukutse
ajaviiteline,omadus_kval
ajaviitemäng,tegevus_mäng
ajaviiteromaan,ese_semio
ajaviitlik,omadus_kval
ajaviitmata,ADV_aeg
ajaviitmine,tegevus
ajavõrrand,abstr
ajavõtja,in_tegija
ajavõtt,tegevus
ajavõtumatt,ese_instru
ajaühik,esitus_mõõt
ajaühtsus,abstr
aje,abstr/konkr
ajekas,omadus_psühh
ajendama,VERB_abstr
ajenduma,VERB_abstr
ajendus,abstr/konkr
ajepuu,taim_omadus
ajuarter,kehaosa
ajudele hakkama,VERB_psühh
ajude äravool,nähtus
ajudoonor,in_omadus
ajuga,ADV_viis
ajugeenius,in_omadus
ajugümnastika,tegevus
ajuhiiglane,in_omadus
ajuhälvik,in_omadus
ajuinvaliid,in_omadus
ajujää,nähtus_loodus
ajuke,in_omadus
ajukeemia,vald
ajukelme,kehaosa
ajukene,in_omadus
ajukest,kehaosa
ajukirurgia,vald
ajukoer,loom
ajukolju,kehaosa
ajukoor,kehaosa
ajukude,kehaosa
ajukurd,kehaosa
ajukääbik,in_omadus
ajukääbus,in_omadus
ajukäär,kehaosa
ajulage,omadus_kval
ajuliiv,materjal/aine
ajuloputatud,omadus_kval
ajuloputus,tegevus
ajuma,VERB_liikuma
ajuoperatsioon,tegevus_tegu
ajupestud,omadus_kval
ajupesu,tegevus
ajupoolkera,kehaosa
ajupotentsiaal,abstr
ajupuit,materjal/aine
ajupuu,materjal/aine
ajurakk,organism
ajuripats,kehaosa
ajurveda,vald
ajurveeda,vald
ajusid komposteerima,VERB_abstr
ajusid liigutama,VERB_psühh_mõistus
ajusid loputama,VERB_seisund
ajusid pesema,VERB_seisund
ajusid ragistama,VERB_psühh_mõistus
ajusild,kehaosa
ajusisene,omadus_koht
ajuskaneering,tegevus_tegu
ajusport,tegevus
ajusurnu,in_omadus
ajuteadus,vald
ajuti,ADV_aeg
ajutine,omadus_aeg
ajutiselt,ADV_aeg
ajutreening,tegevus
ajutrust,in_roll
ajutu,omadus_kval
ajutüvi,organism
ajuvaba,omadus_kval
ajuvatsake,kehaosa
ajuvedelik,materjal/aine
ajuvesi,nähtus_loodus
AK,esitus
ak,abstr/konkr
aka,ADV_viis
akaatsia,taim
akadeemiline edukus,omadus_psühh
akadeemiline ema,in_roll
akadeemiline hulkurlus,nähtus
akadeemiline isa,in_roll
akadeemiline kõrgharidus,abstr/konkr
akadeemiline liikuvus,nähtus
akadeemiline mobiilsus,nähtus
akadeemiline sõudmine,vald
akadi keel,in_rahvas_keel
akafist,ese_kunst
akakapsas,taim
akaritsiid,materjal/aine
akatalektiline,omadus
akendama,VERB_tegevus
aklamatsioon,tegevus_tegu
aklimatiseerima,VERB_tegevus
aklimatiseeruma,VERB_seisund
akmeism,abstr
aknaeesriie,ese_riie
aknahaak,ese_instru
aknahigi,nähtus_loodus
aknakardin,ese_riie
aknakate,ese_instru
aknakitt,materjal/aine
aknakremoon,ese_instru
aknaleng,ese_instru
aknaliist,ese_instru
aknaluuk,ese_instru
aknapesija,in_elukutse
aknapesu,tegevus
aknapesurobot,ese_instru
aknapiit,ese_instru
aknaplekk,ese_instru
aknaplokk,ese
aknapoolne,omadus_koht
aknaraam,ese_instru
aknaruut,ese_instru
aknasillus,ese_instru
aknasulus,ese_instru
aknatrellid,ese_instru
aknavõre,ese_instru
aknaäärne,omadus_koht
akolaad,esitus_kujutis
akommodatsioon,nähtus
akommodeerima,VERB_nähtus
akommodeeruma,VERB_nähtus
akompaneerima,VERB_tegevus
akompanement,ese_kunst
akontaktne,omadus
akord,abstr/konkr
akordikannel,ese_instru
akordion,ese_instru
akordionimängija,in_roll
akordionist,in_roll
akordpalgasüsteem,abstr/konkr
akordpalk,ese_raha
akordtasu,ese_raha
akordtöö,tegevus
akrediteerima,VERB_abstr
akreditiiv,ese_semio
akretsioon,nähtus_füüs
akrihhiin,materjal/aine
akrobaat,in_elukutse
akrobaatikarada,ese_instru
akrobaatiline,omadus_füüs
akroleiin,materjal/aine
akromaat,ese_instru
akromaatiliselt,ADV_viis
akromaatilisus,omadus_füüs
akromatism,omadus_füüs
akronüüm,ese_semio
akrorada,ese_instru
akrostihhon,ese_semio
akroteer,ese_kunst
akrüülhape,materjal/aine
akrüülklaas,materjal/aine
akrüülmaal,ese_kunst
akrüülvärv,materjal/aine
aksakall,in_rahvas
aksel,tegevus_tegu
akselbant,ese
akseroftool,materjal/aine
aksessuaar,ese_riie
aksiaal,omadus_füüs
aksiaalkoormus,nähtus_füüs
aksiaalne,omadus_füüs
aksiaalsümmeetria,omadus_füüs
aksid,ese_instru
aksioloogia,vald
aksiomaatika,abstr
aksiomaatiline,omadus
aksiomeeter,ese_instru
aksioomiline,omadus_kval
aksioomne,omadus_kval
aksolotl,organism
akson,kehaosa
aksonomeetria,abstr/konkr
akteerima,VERB_tegevus
aktifoto,ese
aktiinium,materjal/aine
aktiivaine,materjal/aine
aktiivistama,VERB_muutust põhjustama
aktiivistuma,VERB_muutus
aktiivmuda,materjal/aine
aktiivmuld,materjal/aine
aktiivmälu,ese_instru
aktiivne,omadus_kval
aktiivne raha,ese_raha
aktiivne suitsetaja,in_omadus
aktiivne valimisõigus,abstr
aktiivradar,ese_instru
aktiivravi,tegevus
aktiivsusmonitor,ese_instru
aktiivsünnitus,tegevus
aktiivsüsi,materjal/aine
aktiivtehing,tegevus_tegu
aktiivvõimsus,nähtus_füüs
aktijoonistus,ese_kunst
aktikaaned,ese
aktimapp,ese
aktimodell,in_roll
aktiniidia,taim
aktinograaf,ese_instru
aktinoid,materjal/aine
aktinomeeter,ese_instru
aktinomeetria,vald
aktinomorfne,omadus_füüs
aktinomütseet,organism
aktinoon,materjal/aine
aktivaator,materjal/aine
aktivakirje,esitus_info
aktivakonto,abstr/konkr
aktivatsioon,nähtus
aktiveerima,VERB_muutust põhjustama
aktiveeruma,VERB_muutus
aktiviseerima,VERB_muutust põhjustama
aktiviseeruma,VERB_muutus
aktivism,vald
aktivist,in_roll
aktriss,in_elukutse
aktselerant,in_omadus
aktsenteerima,VERB_tegevus
aktsentoloogia,vald
aktsenttaim,taim_liik
aktsentueerima,VERB_tegevus
aktseptaabel,omadus_kval
aktseptant,in_roll
aktsepteerimatu,omadus_kval
aktsepteerimine,tegevus
aktsepteering,tegevus
aktseptor,konkr_omadus
aktsiaemissioon,tegevus
aktsiahind,ese_raha
aktsiaindeks,esitus_arv
aktsiakapital,ese_raha
aktsiaoptsioon,ese_semio
aktsiapakk,ese_raha
aktsiaportfell,ese_raha
aktsiaraamat,ese_semio
aktsiaturg,vald
aktsiis,ese_raha
aktsiisiametnik,in_elukutse
aktsiisimaks,ese_raha
aktsiisitulu,ese_raha
aktsiisivabastus,abstr/konkr
aktsionär,in_roll
aktsioonis olema,VERB_tegevus
aktuaalsus,omadus_aeg
aktuaar,in_elukutse
aktuaator,ese_instru
aktualiseerima,VERB_muutust põhjustama
aktualiseeruma,VERB_muutus
aktualism,tegevus
aku,ese_instru
akuhape,materjal/aine
akukruvikeeraja,ese_instru
akukruvits,ese_instru
akulaadija,ese_instru
akulaadur,ese_instru
akulamp,ese_instru
akulturatsioon,nähtus
akumulaator,ese_instru
akumulatiivne,omadus
akumulatsiooniallikas,abstr
akumulatsioonifond,ese_raha
akumuleerima,VERB_nähtus
akumuleeruma,VERB_nähtus
akumuruniiduk,ese_instru
akuniiduk,ese_instru
akupank,ese_instru
akupatarei,ese_instru
akupressuur,tegevus
akuraatselt,ADV_viis
akusaag,ese_instru
akusatiiv,esitus_keel
akusid laadima,VERB_seisund
akustik,inimene
akustiline,omadus_füüs
akustiline muusika,abstr/konkr
akušöör,in_elukutse
akutoide,nähtus_füüs
akutolmuimeja,ese_instru
akutrell,ese_instru
akutrimmer,ese_instru
akutroll,ese_instru
akutööriist,ese_instru
akuut,esitus_kujutis
akuutravi,tegevus
akva,ese_anum
akvaariumikala,loom_kala
akvaariumitaim,taim_liik
akvakultuur,vald
akvalang,ese_instru
akvalangist,in_tegija
akvamariin,materjal/aine
akvamariinne,omadus_füüs_värv
akvamariinsinine,omadus_füüs_värv
akvanaut,in_elukutse
akvareljas,omadus_füüs_värv
akvarellilik,omadus_füüs_värv
akvarellima,tegevus
akvarellist,in_elukutse
akvarellitehnika,abstr
akvarellmaal,ese_kunst
akvarellvärv,materjal/aine
akvarist,in_tegija
akvaristika,vald
akvaviit,toit_jook
akõnn,in_roll
Al,materjal/aine
alaan,in_rahvas
alaarenema,tegevus
alaarenenud,omadus_kval
alabaster,materjal/aine
alabastervalge,omadus_füüs_värv
Aladdin,in_müt
aladiagnoositud,omadus
alaealine,in_omadus
alafinantseerima,VERB_tegevus
alagrupp,abstr/konkr
alaharitud,in_omadus
alahindama,VERB_psühh
alahuul,kehaosa
alailma,ADV_aeg
alailmutus,nähtus
alajaam,ese_instru
alajahtunud,omadus_füüs
alajäse,kehaosa
alakaal,omadus_füüs
alakaaluline,omadus_füüs
alakasutatud,omadus_kval
alakeha,kehaosa
alakomisjon,in_elukutse
alakoormama,VERB_tegevus
alakurss,abstr
alakvalifitseeritud,in_omadus
alakõht,kehaosa
alal,ADV_seisund
alalaekumine,nähtus
alalaug,kehaosa
alaldama,VERB_muutust põhjustama
alaldi,ese_instru
alale,ADV_seisund
alaleü,esitus_keel
alaleütlev,esitus_keel
alaleütlev kääne,esitus_keel
alalhoidlane,in_omadus
alalhoidlik,omadus_kval
alalhoidlikkus,nähtus_psühh
alaliigitama,VERB_abstr
alaliigitus,abstr/konkr
alaliik,abstr
alaline,omadus_aeg
alaliselt,ADV_aeg
alalispinge,nähtus_füüs
alalisvool,nähtus_füüs
alalisvoolugeneraator,ese_instru
alalisvoolumootor,ese_instru
alaltü,esitus_keel
alaltütlev,esitus_keel
alaltütlev kääne,esitus_keel
alalõpmatu,omadus_aeg
alalõualuu,kehaosa
alalävine,omadus_psühh
alalü,esitus_keel
alalütlev,esitus_keel
alalütlev kääne,esitus_keel
alamaadel,in_omadus
alamaal,materjal/aine
alamakstud,omadus
alamal,ADV_koht
alamale,ADV_koht
alamalseisev,omadus_kval
alamaste,abstr/konkr
alamdomeen,abstr/konkr
alamehitatud,omadus_kval
alamhulk,abstr
alamhõimkond,abstr
alamkategooria,abstr/konkr
alamkiht,inimene
alamkomisjon,in_elukutse
alamkomitee,in_roll
alamlause,esitus
alammaakohus,abstr/konkr
alammõiste,abstr
alammõõt,esitus_mõõt
alammäär,esitus_mõõt
alampalk,ese_raha
alamperekond,abstr
alampiir,esitus_mõõt
alampolkovnik,esitus_tiitel
alamporutšik,esitus_tiitel
alamrahvas,in_omadus
alamsaksa keel,in_rahvas_keel
alamselts,abstr
alamsugukond,abstr
alamurrak,esitus_keel
alamurre,esitus_keel
alamus,in_omadus
alamuslik,omadus_kval
alamväelane,in_roll
alamõõduline,omadus_füüs
alandav,omadus_psühh
alandavalt,ADV_seisund
alandlik,omadus_psühh
alanduma,VERB_psühh_emots
alandustunne,nähtus_psühh
alaneja,in_sugulane
alaneja sugulane,in_sugulane
alanema,VERB_muutus
alang-alang,taim
alanokk,kehaosa_loom
alanõudeline,omadus_kval
alapealkiri,esitus_info
alapeatükk,ese_semio
alapool,objekt
alapunkt,ese_semio
alapõletus,tegevus
alarahastama,VERB_tegevus
alarahastatud,omadus_kval
alarakendatus,abstr
alaraporteerimine,tegevus_kõnetegu
alaravitud,omadus_kval
alarmisireen,esitus_info
alarmsõiduk,ese_instru
alarmsõit,tegevus
alarõhk,omadus_füüs
alaselg,kehaosa
alaserv,ese
alasipakk,ese
alaskalane,in_rahvas
alaspidine,omadus_füüs
alaspäi,ADV_seisund
alastama,VERB_tegevus
alastifoto,ese_kunst
alastikultuur,tegevus
alastipilt,ese_kunst
alastistseen,ese_kunst
alasäritus,tegevus
alatasustatud,omadus
alateadlik,omadus_psühh
alateadvus,abstr
alateadvuslik,omadus_psühh
alateema,abstr/konkr
alatemperatuur,nähtus
alati,ADV_aeg
alatihti,ADV_aeg
alatine,omadus_aeg
alatiseks,ADV_aeg
alatiselt,ADV_aeg
alatoitlus,tegevus_muutus
alatoitma,VERB_seisund
alatoitmine,tegevus
alatoitumine,tegevus_muutus
alatoon,omadus
alatu,omadus_kval
alatus,tegevus_tegu
alatähtsustama,VERB_psühh
alaviit,in_rahvas
alavääristama,VERB_psühh
alaväärne,omadus_kval
alaväärsus,nähtus_psühh
alaväärsustunne,nähtus_psühh
alaväärtuslik,omadus_kval
alaväärtustama,VERB_psühh
alaäge,omadus_kval
albaania keel,in_rahvas_keel
albaanlane,in_rahvas
albaanlanna,in_rahvas
albatross,loom_lind
albeedo,esitus_mõõt
albinism,omadus_füüs
albumiin,materjal/aine
albumiinfoto,esitus_kujutis
albumiinpiim,materjal/aine
albuminaat,materjal/aine
albumkataloog,ese_semio
aldehüüd,materjal/aine
al dente,omadus_füüs
aldiin,ese_semio
aldilaulja,in_omadus
aldimängija,in_roll
aldivõti,esitus_kujutis
aleatoorika,abstr
aleatooriline,omadus_kval
aleatoorne,omadus_kval
aleksandriin,ese_semio
aleksandriit,materjal/aine
Aleksandri kook,toit
aleksandrikook,toit
aleksandrileht,taim
alemann,in_rahvas
alepõletamine,tegevus
aletama,VERB_tegevus
ale-tüüpi õlu,toit_jook
aleuriit,materjal/aine
aleuroliit,objekt_loodus
aleuroon,materjal/aine
aleuudi keel,in_rahvas_keel
aleuut,in_rahvas
alfa,esitus_keel_täht
alfabeet,esitus_keel
alfabeetiline,omadus
alfa ja oomega,omadus_kval
alfakiired,nähtus_füüs
alfakiirgus,nähtus_füüs
alfalagunemine,nähtus_füüs
alfamees,in_omadus
alfanaine,in_omadus
alfaosake,materjal/aine
alfatest,abstr/konkr
alfatüvi,organism
alfons,in_roll
algaine,materjal/aine
algajalik,omadus_kval
algandmed,esitus_info
algarv,esitus_arv
algasend,abstr_asend/suund
algaste,abstr/konkr
algataja,in_roll
algatama,VERB_alustama
algatamine,tegevus
algatus,tegevus_tegu
algatusel,ADV_põhjus
algatuslik,omadus_psühh
algatusvõime,nähtus_psühh
algatusvõimeline,omadus_kval
algdokument,ese_semio
algebra,vald
algebraline,omadus_abstr
algedu,abstr
algeksemplar,ese_semio
algeline,omadus_kval
algfunktsioon,abstr/konkr
algharidus,abstr
alghind,esitus_mõõt
algiin,materjal/aine
alginformatsioon,esitus_info
algis,ese_semio
algkapital,ese_raha
algkeel,esitus_keel
algkiirus,nähtus_füüs
algkilogramm,esitus_mõõt
algkiri,ese_semio
algklass,inimene
algklassiõpetaja,in_elukutse
algkooliõpetaja,in_elukutse
algkooliõpilane,in_tegija
algkoosseis,inimene
algkuju,abstr/konkr
algkõrgus,omadus_füüs
algkäsikiri,ese_semio
alglik,omadus_aeg
algloom,organism
algloomad,loom_liik
algmaterjal,abstr/konkr
algmeeter,esitus_mõõt
algmeridiaan,esitus_mõõt
algmõiste,abstr
algne,omadus_aeg
algoloog,in_elukutse
algoloogia,vald
algonkin,in_rahvas
algonkini keeled,in_rahvas_keel
algoritm,abstr/konkr
algoritmikeel,abstr/konkr
algoritmima,VERB_psühh_mõistus
algoritmiteooria,vald
algosa,abstr/konkr
algosake,materjal/aine
algosakene,materjal/aine
algpikkus,esitus_mõõt
algpõhjus,abstr
algraafia,abstr/konkr
algrakk,abstr
algrakuke,abstr
algrakukene,abstr
algraskus,esitus_mõõt
algriim,abstr/konkr_omadus
algriimiline,omadus_kval
algrivistus,inimene
algsaldo,esitus_info
algtase,abstr
algteadmised,abstr/konkr
algtegur,esitus_arv
algtekst,ese_semio
algtempo,nähtus
algtõde,abstr/konkr
algtõuge,abstr/konkr
algtähendus,abstr
algtäht,esitus_keel_täht
algtüüp,abstr
algul,ADV_aeg
alguline,omadus_füüs
algupoole,ADV_aeg
algupärand,abstr/konkr_omadus
algupärane,omadus_kval
algupäratsema,VERB_psühh
algupäratu,omadus_kval
alguses,ADV_aeg
algusosa,abstr/konkr
algusrida,abstr/konkr
algussalm,ese_semio
algussilp,esitus_keel
algustiitrid,esitus_info
algust saama,VERB_alustama
algust tegema,VERB_alustama
algustäheortograafia,vald
algustäht,esitus_keel_täht
algvariant,abstr/konkr
algviisik,inimene
algvorm,esitus_keel
algvõrre,esitus_keel
algõpe,tegevus
algõpetus,tegevus
Ali Baba,in_müt
alibi,abstr
alibiturundus,abstr/konkr
alimendid,ese_raha
alimentaarne,omadus_füüs
alis,abstr
alisariin,materjal/aine
alistamine,tegevus
alistumatu,omadus
alistumisleping,abstr/konkr
alistunult,ADV_viis
alistuvus,nähtus_psühh
aliteerima,VERB_muutust põhjustama
alitsükliline,omadus_füüs
alk,loom_lind
alkaan,materjal/aine
alkald,in_elukutse
alkalimeetria,tegevus
alkaloid,materjal/aine
alkanna,taim
alkanniin,materjal/aine
alkašš,in_omadus
alkeemia,vald
alkeemik,in_roll
alkeemiline,omadus_kval
alkeemiliselt,ADV_viis
alkeen,materjal/aine
alko,toit_jook
alkoaktsiis,ese_raha
alkoholaat,materjal/aine
alkoholiaktsiis,ese_raha
alkoholiekstrakt,materjal/aine
alkoholilembus,omadus
alkoholilõhnaline,omadus_füüs
alkoholimõõtur,ese_instru
alkoholimüük,tegevus
alkoholipoliitika,abstr/konkr
alkoholiprobleem,abstr
alkoholiregister,ese_semio
alkoholiseadus,ese_semio
alkoholisisaldus,omadus_füüs
alkoholisõltlane,in_omadus
alkoholitarvitaja,in_omadus
alkoholitõmmis,materjal/aine
alkoholivastane,omadus_kval
alkoholiühik,esitus_mõõt
alkoholjook,toit_jook
alkoholkäärimine,nähtus_füüs
alkohollahus,materjal/aine
alkoholtõmmis,materjal/aine
alkohoolik,in_omadus
alkohoolne jook,toit_jook
alkokultuur,nähtus
alkolett,ese_instru
alkolukk,ese_instru
alkomeeter,ese_instru
alkotester,ese_instru
alkovõti,ese_instru
alks,toit_jook
alküüdlakk,materjal/aine
alküüdvaik,materjal/aine
alküülrühm,materjal/aine
alküün,materjal/aine
Allah,in_müt
allaheitlik,omadus_kval
alla hüppama,VERB_liikuma
allajahtumine,nähtus_füüs
allajahutamine,nähtus_füüs
alla joonima,VERB_liigutama
allajõge,ADV_koht
alla jääma,VERB_seisund
alla kauplema,VERB_abstr
alla kirjutama,VERB_tegevus
allakirjutamine,tegevus_tegu
allakirjutanu,in_tegija
allakriipsutus,esitus_kujutis
alla kugistama,VERB_toituma
alla kukkuma,VERB_toimuma
allakäik,tegevus_muutus
alla käima,VERB_muutus
allakäinud,omadus_kval
allakülv,tegevus_tegu
allalaadimine,tegevus
allalaadimiskiirus,abstr/konkr
allalaskja,in_tegija
alla laskuma,VERB_liikuma
alla lendama,VERB_liikuma
alla loputama,VERB_toituma
allameetrimees,in_omadus
allapanu,materjal/aine
alla pissima,VERB_tegevus
allapoole arvestust,omadus_kval
allapoole arvustust,omadus_kval
allapoole vööd nali,ese_semio
allargando,ADV_viis
alla ronima,VERB_liikuma
alla sõitma,VERB_liikuma
alla tegema,VERB_tegevus
allatiiv,esitus_keel
allatulek,tegevus_tegu
alla tulistama,VERB_tegevus
allatuule,abstr_asend/suund
allatuult,abstr_asend/suund
alla uhtma,VERB_liigutama
alla vajuma,VERB_muutus
alla vajutama,VERB_liigutama
alla valguma,VERB_liikuma
alla varisema,VERB_liikuma
alla veerema,VERB_liikuma
allavett,ADV_koht
allavett laskma,VERB_psühh
allavett minema,VERB_seisund
allavoolu,ADV_koht
alleel,objekt_loodus
allegooriline,omadus
allegoriseerima,VERB_abstr
allergeen,materjal/aine
allergeenne,omadus
allergiaohutu,omadus_kval
allergiaravim,materjal/aine
allergiavastane,omadus_kval
allergik,in_omadus
allergiline,omadus
allergiseerima,VERB_muutust põhjustama
allergoloog,in_elukutse
allergoloogia,vald
alles hoidma,VERB_abstr
alles jätma,VERB_abstr
alles jääma,VERB_seisund
allesjäänu,abstr
allhange,tegevus_tegu
allhankija,in_roll
allhoovus,nähtus_psühh
allieeruma,VERB_tegevus
alligaator,loom
allikakriitika,vald
allikakriitiline,omadus
allikaline,omadus
allikalubi,materjal/aine
allikane,omadus
allikapesu,tegevus
allikapublikatsioon,ese_semio
allikarikas,omadus
allikavesi,nähtus_loodus
allikaviide,ese_semio
allikaõpetus,vald
allikmaterjal,ese_semio
allilmategelane,in_roll
allist,in_omadus
alliteratsioon,nähtus
alljärgnev,ADV_koht
alljärgnevalt,ADV_seisund
allkeel,esitus_keel
allkeha,kehaosa
allkiri,esitus_kujutis
allkirjaproov,esitus_kujutis
allkirjastaja,in_roll
allkirjastama,VERB_tegevus
allkirjastamine,tegevus_tegu
allkirjaõigus,abstr
allkirjaõiguslik,omadus
allkomisjon,in_elukutse
allkomitee,in_roll
allkonto,ese_semio
allmaailmajumal,in_müt
allmaajumal,in_müt
allmaakaabel,ese_instru
allmaakaevandamine,tegevus
allmaatöö,tegevus
allmainitud,omadus
allmärkus,esitus
allofoon,esitus_keel
allohtoonne,omadus
allokeerima,VERB_abstr
allokool,materjal/aine
allomorf,esitus_keel
allonžparukas,ese_riie
allonüüm,esitus_keel
allopaat,in_elukutse
allopaatia,vald
allopaatiline,omadus_kval
alloplastika,tegevus_muutus
allotroopia,nähtus_füüs
allotroopne,omadus_füüs
allotroopsus,nähtus_füüs
allpool arvestust,omadus_kval
allpool arvustust,omadus_kval
allpoolne,omadus_füüs
allrendile andma,VERB_tegevus
allrent,abstr/konkr
allrentimine,abstr/konkr
