Column1,collection,morph,experiment,model,source,split,LAS
2312,est_ud,am,11,malt,train,6,0.935
2313,est_ud,am,11,malt,test,6,0.8
2314,est_ud,am,11,malt,train,7,0.935
2315,est_ud,am,11,malt,test,7,0.802
2316,est_ud,am,11,malt,train,8,0.935
2317,est_ud,am,11,malt,test,8,0.801
2318,est_ud,am,11,malt,train,9,0.935
2319,est_ud,am,11,malt,test,9,0.805
2320,edt,gm,12,udpipe,train,0,0.9125
2321,edt,gm,12,udpipe,test,0,0.8533
2322,edt,gm,12,udpipe,train,1,0.9168
2323,edt,gm,12,udpipe,test,1,0.844
2324,edt,gm,12,udpipe,train,2,0.9143
2325,edt,gm,12,udpipe,test,2,0.8489
2326,edt,gm,12,udpipe,train,3,0.9074
2327,edt,gm,12,udpipe,test,3,0.8515
2328,edt,gm,12,udpipe,train,4,0.9102
2329,edt,gm,12,udpipe,test,4,0.8578
2330,edt,gm,12,udpipe,train,5,0.9133
2331,edt,gm,12,udpipe,test,5,0.8447
2332,edt,gm,12,udpipe,train,6,0.9087
2333,edt,gm,12,udpipe,test,6,0.8574
2334,edt,gm,12,udpipe,train,7,0.9048
2335,edt,gm,12,udpipe,test,7,0.8368
2336,edt,gm,12,udpipe,train,8,0.9123
2337,edt,gm,12,udpipe,test,8,0.8509
2338,edt,gm,12,udpipe,train,9,0.9093
2339,edt,gm,12,udpipe,test,9,0.8516
2340,est_ud,gm,12,udpipe,train,0,0.9019
2341,est_ud,gm,12,udpipe,test,0,0.8312
2342,est_ud,gm,12,udpipe,train,1,0.8995
2343,est_ud,gm,12,udpipe,test,1,0.8371
2344,est_ud,gm,12,udpipe,train,2,0.9004
2345,est_ud,gm,12,udpipe,test,2,0.8378
2346,est_ud,gm,12,udpipe,train,3,0.9052
2347,est_ud,gm,12,udpipe,test,3,0.8456
2348,est_ud,gm,12,udpipe,train,4,0.8987
2349,est_ud,gm,12,udpipe,test,4,0.8384
2350,est_ud,gm,12,udpipe,train,5,0.907
2351,est_ud,gm,12,udpipe,test,5,0.8418
2352,est_ud,gm,12,udpipe,train,6,0.9067
2353,est_ud,gm,12,udpipe,test,6,0.8406
2354,est_ud,gm,12,udpipe,train,7,0.9059
2355,est_ud,gm,12,udpipe,test,7,0.8385
2356,est_ud,gm,12,udpipe,train,8,0.9058
2357,est_ud,gm,12,udpipe,test,8,0.8417
2358,est_ud,gm,12,udpipe,train,9,0.9046
2359,est_ud,gm,12,udpipe,test,9,0.8376
2360,edt,gm,12,malt,train,0,0.935
2361,edt,gm,12,malt,test,0,0.851
2362,edt,gm,12,malt,train,1,0.936
2363,edt,gm,12,malt,test,1,0.838
2364,edt,gm,12,malt,train,2,0.936
2365,edt,gm,12,malt,test,2,0.845
2366,edt,gm,12,malt,train,3,0.935
2367,edt,gm,12,malt,test,3,0.851
2368,edt,gm,12,malt,train,4,0.935
2369,edt,gm,12,malt,test,4,0.859
2370,edt,gm,12,malt,train,5,0.936
2371,edt,gm,12,malt,test,5,0.843
2372,edt,gm,12,malt,train,6,0.935
2373,edt,gm,12,malt,test,6,0.856
2374,edt,gm,12,malt,train,7,0.936
2375,edt,gm,12,malt,test,7,0.84
2376,edt,gm,12,malt,train,8,0.936
2377,edt,gm,12,malt,test,8,0.85
2378,edt,gm,12,malt,train,9,0.935
2379,edt,gm,12,malt,test,9,0.857
2380,est_ud,gm,12,malt,train,0,0.938
2381,est_ud,gm,12,malt,test,0,0.808
2382,est_ud,gm,12,malt,train,1,0.938
2383,est_ud,gm,12,malt,test,1,0.814
2384,est_ud,gm,12,malt,train,2,0.938
2385,est_ud,gm,12,malt,test,2,0.816
2386,est_ud,gm,12,malt,train,3,0.938
2387,est_ud,gm,12,malt,test,3,0.82
2388,est_ud,gm,12,malt,train,4,0.937
2389,est_ud,gm,12,malt,test,4,0.815
2390,est_ud,gm,12,malt,train,5,0.937
2391,est_ud,gm,12,malt,test,5,0.812
2392,est_ud,gm,12,malt,train,6,0.938
2393,est_ud,gm,12,malt,test,6,0.813
2394,est_ud,gm,12,malt,train,7,0.938
2395,est_ud,gm,12,malt,test,7,0.815
2396,est_ud,gm,12,malt,train,8,0.938
2397,est_ud,gm,12,malt,test,8,0.811
2398,est_ud,gm,12,malt,train,9,0.938
2399,est_ud,gm,12,malt,test,9,0.811
2400,edt,am,12,udpipe,train,0,0.9031
2401,edt,am,12,udpipe,test,0,0.8471
2402,edt,am,12,udpipe,train,1,0.9037
2403,edt,am,12,udpipe,test,1,0.8535
2404,edt,am,12,udpipe,train,2,0.9042
2405,edt,am,12,udpipe,test,2,0.8419
2406,edt,am,12,udpipe,train,3,0.9024
2407,edt,am,12,udpipe,test,3,0.8472
2408,edt,am,12,udpipe,train,4,0.9051
2409,edt,am,12,udpipe,test,4,0.844
2410,edt,am,12,udpipe,train,5,0.8989
2411,edt,am,12,udpipe,test,5,0.8328
2412,edt,am,12,udpipe,train,6,0.9028
2413,edt,am,12,udpipe,test,6,0.8333
2414,edt,am,12,udpipe,train,7,0.9109
2415,edt,am,12,udpipe,test,7,0.8299
2416,edt,am,12,udpipe,train,8,0.9052
2417,edt,am,12,udpipe,test,8,0.8408
2418,edt,am,12,udpipe,train,9,0.9107
2419,edt,am,12,udpipe,test,9,0.8337
2420,est_ud,am,12,udpipe,train,0,0.8872
2421,est_ud,am,12,udpipe,test,0,0.8226
2422,est_ud,am,12,udpipe,train,1,0.8833
2423,est_ud,am,12,udpipe,test,1,0.8097
2424,est_ud,am,12,udpipe,train,2,0.8823
2425,est_ud,am,12,udpipe,test,2,0.8203
2426,est_ud,am,12,udpipe,train,3,0.884
2427,est_ud,am,12,udpipe,test,3,0.8177
2428,est_ud,am,12,udpipe,train,4,0.8847
2429,est_ud,am,12,udpipe,test,4,0.8142
2430,est_ud,am,12,udpipe,train,5,0.8879
2431,est_ud,am,12,udpipe,test,5,0.8209
2432,est_ud,am,12,udpipe,train,6,0.8839
2433,est_ud,am,12,udpipe,test,6,0.8187
2434,est_ud,am,12,udpipe,train,7,0.8828
2435,est_ud,am,12,udpipe,test,7,0.8145
2436,est_ud,am,12,udpipe,train,8,0.8908
2437,est_ud,am,12,udpipe,test,8,0.8193
2438,est_ud,am,12,udpipe,train,9,0.8836
2439,est_ud,am,12,udpipe,test,9,0.8191
2440,edt,am,12,malt,train,0,0.931
2441,edt,am,12,malt,test,0,0.843
2442,edt,am,12,malt,train,1,0.931
2443,edt,am,12,malt,test,1,0.845
2444,edt,am,12,malt,train,2,0.932
2445,edt,am,12,malt,test,2,0.839
2446,edt,am,12,malt,train,3,0.932
2447,edt,am,12,malt,test,3,0.844
2448,edt,am,12,malt,train,4,0.932
2449,edt,am,12,malt,test,4,0.842
2450,edt,am,12,malt,train,5,0.932
2451,edt,am,12,malt,test,5,0.833
2452,edt,am,12,malt,train,6,0.932
2453,edt,am,12,malt,test,6,0.838
2454,edt,am,12,malt,train,7,0.932
2455,edt,am,12,malt,test,7,0.828
2456,edt,am,12,malt,train,8,0.932
2457,edt,am,12,malt,test,8,0.838
2458,edt,am,12,malt,train,9,0.933
2459,edt,am,12,malt,test,9,0.825
2460,est_ud,am,12,malt,train,0,0.925
2461,est_ud,am,12,malt,test,0,0.796
2462,est_ud,am,12,malt,train,1,0.926
2463,est_ud,am,12,malt,test,1,0.792
2464,est_ud,am,12,malt,train,2,0.925
2465,est_ud,am,12,malt,test,2,0.8
2466,est_ud,am,12,malt,train,3,0.925
2467,est_ud,am,12,malt,test,3,0.793
2468,est_ud,am,12,malt,train,4,0.926
2469,est_ud,am,12,malt,test,4,0.794
2470,est_ud,am,12,malt,train,5,0.924
2471,est_ud,am,12,malt,test,5,0.795
2472,est_ud,am,12,malt,train,6,0.924
2473,est_ud,am,12,malt,test,6,0.799
2474,est_ud,am,12,malt,train,7,0.925
2475,est_ud,am,12,malt,test,7,0.797
2476,est_ud,am,12,malt,train,8,0.925
2477,est_ud,am,12,malt,test,8,0.793
2478,est_ud,am,12,malt,train,9,0.926
2479,est_ud,am,12,malt,test,9,0.797
2480,edt,gm,13,udpipe,train,0,0.9105
2481,edt,gm,13,udpipe,test,0,0.8452
2482,edt,gm,13,udpipe,train,1,0.9123
2483,edt,gm,13,udpipe,test,1,0.8406
2484,edt,gm,13,udpipe,train,2,0.9125
2485,edt,gm,13,udpipe,test,2,0.8465
2486,edt,gm,13,udpipe,train,3,0.9075
2487,edt,gm,13,udpipe,test,3,0.8557
2488,edt,gm,13,udpipe,train,4,0.9123
2489,edt,gm,13,udpipe,test,4,0.854
2490,edt,gm,13,udpipe,train,5,0.9139
2491,edt,gm,13,udpipe,test,5,0.8505
2492,edt,gm,13,udpipe,train,6,0.9085
2493,edt,gm,13,udpipe,test,6,0.846
2494,edt,gm,13,udpipe,train,7,0.9064
2495,edt,gm,13,udpipe,test,7,0.8526
2496,edt,gm,13,udpipe,train,8,0.9089
2497,edt,gm,13,udpipe,test,8,0.8552
2498,edt,gm,13,udpipe,train,9,0.9055
2499,edt,gm,13,udpipe,test,9,0.8418
2500,est_ud,gm,13,udpipe,train,0,0.9038
2501,est_ud,gm,13,udpipe,test,0,0.8418
2502,est_ud,gm,13,udpipe,train,1,0.9013
2503,est_ud,gm,13,udpipe,test,1,0.8393
2504,est_ud,gm,13,udpipe,train,2,0.9043
2505,est_ud,gm,13,udpipe,test,2,0.8404
2506,est_ud,gm,13,udpipe,train,3,0.9079
2507,est_ud,gm,13,udpipe,test,3,0.843
2508,est_ud,gm,13,udpipe,train,4,0.9031
2509,est_ud,gm,13,udpipe,test,4,0.8425
2510,est_ud,gm,13,udpipe,train,5,0.8973
2511,est_ud,gm,13,udpipe,test,5,0.8281
2512,est_ud,gm,13,udpipe,train,6,0.9033
2513,est_ud,gm,13,udpipe,test,6,0.8388
2514,est_ud,gm,13,udpipe,train,7,0.9062
2515,est_ud,gm,13,udpipe,test,7,0.8423
2516,est_ud,gm,13,udpipe,train,8,0.9054
2517,est_ud,gm,13,udpipe,test,8,0.8418
2518,est_ud,gm,13,udpipe,train,9,0.9071
2519,est_ud,gm,13,udpipe,test,9,0.8404
2520,edt,gm,13,malt,train,0,0.937
2521,edt,gm,13,malt,test,0,0.845
2522,edt,gm,13,malt,train,1,0.938
2523,edt,gm,13,malt,test,1,0.844
2524,edt,gm,13,malt,train,2,0.937
2525,edt,gm,13,malt,test,2,0.845
2526,edt,gm,13,malt,train,3,0.937
2527,edt,gm,13,malt,test,3,0.857
2528,edt,gm,13,malt,train,4,0.936
2529,edt,gm,13,malt,test,4,0.854
2530,edt,gm,13,malt,train,5,0.937
2531,edt,gm,13,malt,test,5,0.851
2532,edt,gm,13,malt,train,6,0.937
2533,edt,gm,13,malt,test,6,0.847
2534,edt,gm,13,malt,train,7,0.936
2535,edt,gm,13,malt,test,7,0.855
2536,edt,gm,13,malt,train,8,0.936
2537,edt,gm,13,malt,test,8,0.86
2538,edt,gm,13,malt,train,9,0.936
2539,edt,gm,13,malt,test,9,0.848
2540,est_ud,gm,13,malt,train,0,0.942
2541,est_ud,gm,13,malt,test,0,0.813
2542,est_ud,gm,13,malt,train,1,0.942
2543,est_ud,gm,13,malt,test,1,0.817
2544,est_ud,gm,13,malt,train,2,0.942
2545,est_ud,gm,13,malt,test,2,0.814
2546,est_ud,gm,13,malt,train,3,0.942
2547,est_ud,gm,13,malt,test,3,0.813
2548,est_ud,gm,13,malt,train,4,0.942
2549,est_ud,gm,13,malt,test,4,0.815
2550,est_ud,gm,13,malt,train,5,0.942
2551,est_ud,gm,13,malt,test,5,0.811
2552,est_ud,gm,13,malt,train,6,0.942
2553,est_ud,gm,13,malt,test,6,0.817
2554,est_ud,gm,13,malt,train,7,0.942
2555,est_ud,gm,13,malt,test,7,0.814
2556,est_ud,gm,13,malt,train,8,0.941
2557,est_ud,gm,13,malt,test,8,0.819
2558,est_ud,gm,13,malt,train,9,0.942
2559,est_ud,gm,13,malt,test,9,0.813
2560,edt,am,13,udpipe,train,0,0.9015
2561,edt,am,13,udpipe,test,0,0.8373
2562,edt,am,13,udpipe,train,1,0.9065
2563,edt,am,13,udpipe,test,1,0.8487
2564,edt,am,13,udpipe,train,2,0.8991
2565,edt,am,13,udpipe,test,2,0.8469
2566,edt,am,13,udpipe,train,3,0.9061
2567,edt,am,13,udpipe,test,3,0.8361
2568,edt,am,13,udpipe,train,4,0.907
2569,edt,am,13,udpipe,test,4,0.8533
2570,edt,am,13,udpipe,train,5,0.9082
2571,edt,am,13,udpipe,test,5,0.8389
2572,edt,am,13,udpipe,train,6,0.9052
2573,edt,am,13,udpipe,test,6,0.8299
2574,edt,am,13,udpipe,train,7,0.9054
2575,edt,am,13,udpipe,test,7,0.8399
2576,edt,am,13,udpipe,train,8,0.9053
2577,edt,am,13,udpipe,test,8,0.8443
2578,edt,am,13,udpipe,train,9,0.9019
2579,edt,am,13,udpipe,test,9,0.8427
2580,est_ud,am,13,udpipe,train,0,0.8842
2581,est_ud,am,13,udpipe,test,0,0.8184
2582,est_ud,am,13,udpipe,train,1,0.8903
2583,est_ud,am,13,udpipe,test,1,0.82
2584,est_ud,am,13,udpipe,train,2,0.8825
2585,est_ud,am,13,udpipe,test,2,0.8187
2586,est_ud,am,13,udpipe,train,3,0.8871
2587,est_ud,am,13,udpipe,test,3,0.8149
2588,est_ud,am,13,udpipe,train,4,0.8865
2589,est_ud,am,13,udpipe,test,4,0.8177
2590,est_ud,am,13,udpipe,train,5,0.8866
2591,est_ud,am,13,udpipe,test,5,0.8198
2592,est_ud,am,13,udpipe,train,6,0.8855
2593,est_ud,am,13,udpipe,test,6,0.8218
2594,est_ud,am,13,udpipe,train,7,0.8823
2595,est_ud,am,13,udpipe,test,7,0.8191
2596,est_ud,am,13,udpipe,train,8,0.8878
2597,est_ud,am,13,udpipe,test,8,0.8218
2598,est_ud,am,13,udpipe,train,9,0.8868
2599,est_ud,am,13,udpipe,test,9,0.8178
2600,edt,am,13,malt,train,0,0.934
2601,edt,am,13,malt,test,0,0.836
2602,edt,am,13,malt,train,1,0.933
2603,edt,am,13,malt,test,1,0.843
2604,edt,am,13,malt,train,2,0.933
2605,edt,am,13,malt,test,2,0.848
2606,edt,am,13,malt,train,3,0.934
2607,edt,am,13,malt,test,3,0.832
2608,edt,am,13,malt,train,4,0.934
2609,edt,am,13,malt,test,4,0.849
2610,edt,am,13,malt,train,5,0.933
2611,edt,am,13,malt,test,5,0.836
2612,edt,am,13,malt,train,6,0.934
2613,edt,am,13,malt,test,6,0.836
2614,edt,am,13,malt,train,7,0.934
2615,edt,am,13,malt,test,7,0.839
2616,edt,am,13,malt,train,8,0.934
2617,edt,am,13,malt,test,8,0.846
2618,edt,am,13,malt,train,9,0.934
2619,edt,am,13,malt,test,9,0.841
2620,est_ud,am,13,malt,train,0,0.937
2621,est_ud,am,13,malt,test,0,0.801
2622,est_ud,am,13,malt,train,1,0.937
2623,est_ud,am,13,malt,test,1,0.796
2624,est_ud,am,13,malt,train,2,0.937
2625,est_ud,am,13,malt,test,2,0.804
2626,est_ud,am,13,malt,train,3,0.937
2627,est_ud,am,13,malt,test,3,0.797
2628,est_ud,am,13,malt,train,4,0.937
2629,est_ud,am,13,malt,test,4,0.801
2630,est_ud,am,13,malt,train,5,0.937
2631,est_ud,am,13,malt,test,5,0.796
2632,est_ud,am,13,malt,train,6,0.938
2633,est_ud,am,13,malt,test,6,0.799
2634,est_ud,am,13,malt,train,7,0.937
2635,est_ud,am,13,malt,test,7,0.803
2636,est_ud,am,13,malt,train,8,0.937
2637,est_ud,am,13,malt,test,8,0.803
2638,est_ud,am,13,malt,train,9,0.937
2639,est_ud,am,13,malt,test,9,0.797
2640,edt,gm,14,udpipe,train,0,0.9111
2641,edt,gm,14,udpipe,test,0,0.8569
2642,edt,gm,14,udpipe,train,1,0.9093
2643,edt,gm,14,udpipe,test,1,0.8533
2644,edt,gm,14,udpipe,train,2,0.9143
2645,edt,gm,14,udpipe,test,2,0.848
2646,edt,gm,14,udpipe,train,3,0.9045
2647,edt,gm,14,udpipe,test,3,0.8441
2648,edt,gm,14,udpipe,train,4,0.91
2649,edt,gm,14,udpipe,test,4,0.8489
2650,edt,gm,14,udpipe,train,5,0.9126
2651,edt,gm,14,udpipe,test,5,0.8525
2652,edt,gm,14,udpipe,train,6,0.9116
2653,edt,gm,14,udpipe,test,6,0.854
2654,edt,gm,14,udpipe,train,7,0.9089
2655,edt,gm,14,udpipe,test,7,0.8484
2656,edt,gm,14,udpipe,train,8,0.9076
2657,edt,gm,14,udpipe,test,8,0.8373
2658,edt,gm,14,udpipe,train,9,0.9131
2659,edt,gm,14,udpipe,test,9,0.8377
2660,est_ud,gm,14,udpipe,train,0,0.9026
2661,est_ud,gm,14,udpipe,test,0,0.8378
2662,est_ud,gm,14,udpipe,train,1,0.9023
2663,est_ud,gm,14,udpipe,test,1,0.8373
2664,est_ud,gm,14,udpipe,train,2,0.9034
2665,est_ud,gm,14,udpipe,test,2,0.8446
2666,est_ud,gm,14,udpipe,train,3,0.9061
2667,est_ud,gm,14,udpipe,test,3,0.8396
2668,est_ud,gm,14,udpipe,train,4,0.8971
2669,est_ud,gm,14,udpipe,test,4,0.8349
2670,est_ud,gm,14,udpipe,train,5,0.9085
2671,est_ud,gm,14,udpipe,test,5,0.8432
2672,est_ud,gm,14,udpipe,train,6,0.9016
2673,est_ud,gm,14,udpipe,test,6,0.838
2674,est_ud,gm,14,udpipe,train,7,0.8968
2675,est_ud,gm,14,udpipe,test,7,0.8352
2676,est_ud,gm,14,udpipe,train,8,0.9042
2677,est_ud,gm,14,udpipe,test,8,0.8346
2678,est_ud,gm,14,udpipe,train,9,0.9066
2679,est_ud,gm,14,udpipe,test,9,0.8439
2680,edt,gm,14,malt,train,0,0.934
2681,edt,gm,14,malt,test,0,0.858
2682,edt,gm,14,malt,train,1,0.933
2683,edt,gm,14,malt,test,1,0.857
2684,edt,gm,14,malt,train,2,0.933
2685,edt,gm,14,malt,test,2,0.852
2686,edt,gm,14,malt,train,3,0.933
2687,edt,gm,14,malt,test,3,0.855
2688,edt,gm,14,malt,train,4,0.933
2689,edt,gm,14,malt,test,4,0.851
2690,edt,gm,14,malt,train,5,0.934
2691,edt,gm,14,malt,test,5,0.853
2692,edt,gm,14,malt,train,6,0.933
2693,edt,gm,14,malt,test,6,0.852
2694,edt,gm,14,malt,train,7,0.933
2695,edt,gm,14,malt,test,7,0.852
2696,edt,gm,14,malt,train,8,0.935
2697,edt,gm,14,malt,test,8,0.838
2698,edt,gm,14,malt,train,9,0.934
2699,edt,gm,14,malt,test,9,0.843
2700,est_ud,gm,14,malt,train,0,0.933
2701,est_ud,gm,14,malt,test,0,0.811
2702,est_ud,gm,14,malt,train,1,0.935
2703,est_ud,gm,14,malt,test,1,0.814
2704,est_ud,gm,14,malt,train,2,0.934
2705,est_ud,gm,14,malt,test,2,0.817
2706,est_ud,gm,14,malt,train,3,0.934
2707,est_ud,gm,14,malt,test,3,0.815
2708,est_ud,gm,14,malt,train,4,0.933
2709,est_ud,gm,14,malt,test,4,0.818
2710,est_ud,gm,14,malt,train,5,0.934
2711,est_ud,gm,14,malt,test,5,0.813
2712,est_ud,gm,14,malt,train,6,0.933
2713,est_ud,gm,14,malt,test,6,0.817
2714,est_ud,gm,14,malt,train,7,0.934
2715,est_ud,gm,14,malt,test,7,0.817
2716,est_ud,gm,14,malt,train,8,0.934
2717,est_ud,gm,14,malt,test,8,0.811
2718,est_ud,gm,14,malt,train,9,0.933
2719,est_ud,gm,14,malt,test,9,0.819
2720,edt,am,14,udpipe,train,0,0.9033
2721,edt,am,14,udpipe,test,0,0.8367
2722,edt,am,14,udpipe,train,1,0.9069
2723,edt,am,14,udpipe,test,1,0.8392
2724,edt,am,14,udpipe,train,2,0.8998
2725,edt,am,14,udpipe,test,2,0.8401
2726,edt,am,14,udpipe,train,3,0.9049
2727,edt,am,14,udpipe,test,3,0.837
2728,edt,am,14,udpipe,train,4,0.9021
2729,edt,am,14,udpipe,test,4,0.8552
2730,edt,am,14,udpipe,train,5,0.8984
2731,edt,am,14,udpipe,test,5,0.8323
2732,edt,am,14,udpipe,train,6,0.8971
2733,edt,am,14,udpipe,test,6,0.8244
2734,edt,am,14,udpipe,train,7,0.9063
2735,edt,am,14,udpipe,test,7,0.8448
2736,edt,am,14,udpipe,train,8,0.8999
2737,edt,am,14,udpipe,test,8,0.8451
2738,edt,am,14,udpipe,train,9,0.9027
2739,edt,am,14,udpipe,test,9,0.8433
2740,est_ud,am,14,udpipe,train,0,0.8875
2741,est_ud,am,14,udpipe,test,0,0.818
2742,est_ud,am,14,udpipe,train,1,0.8847
2743,est_ud,am,14,udpipe,test,1,0.8146
2744,est_ud,am,14,udpipe,train,2,0.8866
2745,est_ud,am,14,udpipe,test,2,0.8212
2746,est_ud,am,14,udpipe,train,3,0.8872
2747,est_ud,am,14,udpipe,test,3,0.8218
2748,est_ud,am,14,udpipe,train,4,0.8846
2749,est_ud,am,14,udpipe,test,4,0.817
2750,est_ud,am,14,udpipe,train,5,0.8847
2751,est_ud,am,14,udpipe,test,5,0.8181
2752,est_ud,am,14,udpipe,train,6,0.889
2753,est_ud,am,14,udpipe,test,6,0.8224
2754,est_ud,am,14,udpipe,train,7,0.8901
2755,est_ud,am,14,udpipe,test,7,0.8245
2756,est_ud,am,14,udpipe,train,8,0.8856
2757,est_ud,am,14,udpipe,test,8,0.8164
2758,est_ud,am,14,udpipe,train,9,0.8829
2759,est_ud,am,14,udpipe,test,9,0.8168
2760,edt,am,14,malt,train,0,0.931
2761,edt,am,14,malt,test,0,0.836
2762,edt,am,14,malt,train,1,0.931
2763,edt,am,14,malt,test,1,0.836
2764,edt,am,14,malt,train,2,0.931
2765,edt,am,14,malt,test,2,0.841
2766,edt,am,14,malt,train,3,0.93
2767,edt,am,14,malt,test,3,0.84
2768,edt,am,14,malt,train,4,0.93
2769,edt,am,14,malt,test,4,0.852
2770,edt,am,14,malt,train,5,0.93
2771,edt,am,14,malt,test,5,0.839
2772,edt,am,14,malt,train,6,0.931
2773,edt,am,14,malt,test,6,0.829
2774,edt,am,14,malt,train,7,0.93
2775,edt,am,14,malt,test,7,0.842
2776,edt,am,14,malt,train,8,0.93
2777,edt,am,14,malt,test,8,0.848
2778,edt,am,14,malt,train,9,0.93
2779,edt,am,14,malt,test,9,0.842
2780,est_ud,am,14,malt,train,0,0.916
2781,est_ud,am,14,malt,test,0,0.8
2782,est_ud,am,14,malt,train,1,0.916
2783,est_ud,am,14,malt,test,1,0.795
2784,est_ud,am,14,malt,train,2,0.916
2785,est_ud,am,14,malt,test,2,0.796
2786,est_ud,am,14,malt,train,3,0.915
2787,est_ud,am,14,malt,test,3,0.8
2788,est_ud,am,14,malt,train,4,0.916
2789,est_ud,am,14,malt,test,4,0.799
2790,est_ud,am,14,malt,train,5,0.916
2791,est_ud,am,14,malt,test,5,0.799
2792,est_ud,am,14,malt,train,6,0.916
2793,est_ud,am,14,malt,test,6,0.801
2794,est_ud,am,14,malt,train,7,0.916
2795,est_ud,am,14,malt,test,7,0.8
2796,est_ud,am,14,malt,train,8,0.916
2797,est_ud,am,14,malt,test,8,0.797
2798,est_ud,am,14,malt,train,9,0.916
2799,est_ud,am,14,malt,test,9,0.793
